Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
08 SEP 2026,ADROITINFO,EQ,ADROIT INFOTECH LIMITED  ,Listed    ,08 SEP 2026,              10.00,          54177208,             10.65,      575903721.05
08 SEP 2026,ADSL,EQ,ALLIED DIGITAL SERV. LTD ,Listed    ,08 SEP 2026,               5.00,          56568528,            101.25,     5726432089.45      
08 SEP 2026,ADVAIT,EQ,ADVAIT ENRGY TRANSITION L,Listed    ,08 SEP 2026,              10.00,          10943011,           2153.90,    23570151392.90    
08 SEP 2026,ADVANCE,EQ,ADVANCE AGROLIFE LIMITED ,Listed    ,08 SEP 2026,              10.00,          64285720,            115.55,     7426929231.60   
08 SEP 2026,ADVANIHOTR,EQ,ADVANI HOT.& RES.(I) LTD ,Listed    ,08 SEP 2026,               2.00,          92438500,             49.15,     4542427890.00
08 SEP 2026,ADVENTHTL,EQ,ADVENT HOTELS INTERNATI L,Listed    ,08 SEP 2026,              10.00,          53942887,            132.80,     7162536535.85 
08 SEP 2026,ADVENZYMES,EQ,ADVANCED ENZYME TECH LTD ,Listed    ,08 SEP 2026,               2.00,         111976150,            298.85,    33464072427.50
08 SEP 2026,ADVIKCA,EQ,ADVIK CAPITAL LTD.       ,Permitted ,08 SEP 2026,               1.00,         608520425,              1.05,      651116854.75   
08 SEP 2026,AEGISLOG,EQ,AEGIS LOGISTICS LIMITED  ,Listed    ,08 SEP 2026,               1.00,         351000000,           1268.10,   445103100000.00  
08 SEP 2026,AEGISVOPAK,EQ,AEGIS VOPAK TERMINALS LTD,Listed    ,08 SEP 2026,              10.00,        1107991489,            290.65,   322037726277.85
08 SEP 2026,AEPL,EQ,ARTEMIS ELECTRICALS & P L,Listed    ,08 SEP 2026,               1.00,         251036900,             18.10,     4546278259.00      
08 SEP 2026,AEQUS,EQ,AEQUS LIMITED            ,Listed    ,08 SEP 2026,              10.00,         670665635,            231.90,   155527360756.50     
08 SEP 2026,AEROENTER,EQ,AEROFLEX ENTERPRISES LTD ,Listed    ,08 SEP 2026,               2.00,         113085000,            152.65,    17262425250.00 
08 SEP 2026,AEROFLEX,EQ,AEROFLEX INDUSTRIES LTD  ,Listed    ,08 SEP 2026,               2.00,         132330768,            573.50,    75891695448.00  
08 SEP 2026,AERON,SM,AERON COMPOSITE LIMITED  ,Listed    ,08 SEP 2026,              10.00,          17020000,             80.20,     1365004000.00     
08 SEP 2026,AERONEU,EQ,AEROFLEX NEU LIMITED     ,Listed    ,08 SEP 2026,              10.00,          25796000,             74.15,     1912257480.00   
08 SEP 2026,AEROPLANE,EQ,AMIR CHAND JAG KUM (E) L ,Listed    ,08 SEP 2026,              10.00,         103551556,            199.30,    20638860626.35 
08 SEP 2026,AESTHETIK,SM,AESTHETIK ENGINEERS LTD  ,Listed    ,08 SEP 2026,              10.00,          17220175,             69.05,     1189053083.75 
08 SEP 2026,AETHER,EQ,AETHER INDUSTRIES LIMITED,Listed    ,08 SEP 2026,              10.00,         132712576,           1642.90,   218033491110.40    
08 SEP 2026,AFCONS,EQ,AFCONS INFRASTRUCTURE LTD,Listed    ,08 SEP 2026,              10.00,         367784631,            280.25,   103071642837.75    
08 SEP 2026,AFFLE,EQ,AFFLE 3I LIMITED         ,Listed    ,08 SEP 2026,               2.00,         140796384,           1609.40,   226597700409.60     
08 SEP 2026,AFFORDABLE,EQ,AFFORD ROBO & AUTO LTD   ,Listed    ,08 SEP 2026,              10.00,          11851105,            164.25,     1946306974.15
08 SEP 2026,AFIL,EQ,AKME FINTRADE (INDIA) LTD,Listed    ,08 SEP 2026,               1.00,         426749960,              9.05,     3870622137.20      
08 SEP 2026,AFSL,EQ,ABANS FINANCIAL SRVCS LTD,Listed    ,08 SEP 2026,               2.00,          50792840,            201.15,    10217487694.40      
08 SEP 2026,AGARIND,EQ,AGARWAL INDS CORP LTD.   ,Listed    ,08 SEP 2026,              10.00,          14957789,            440.90,     6594889170.10   
08 SEP 2026,AGARWALEYE,EQ,DR AGARWALS HEALTH CARE L,Listed    ,08 SEP 2026,               1.00,         316983028,            519.70,   164736079651.60
08 SEP 2026,AGARWALFT,SM,AGARWAL FLOAT GLASS I LTD,Listed    ,08 SEP 2026,              10.00,           7243488,             29.50,      213682896.00 
08 SEP 2026,AGARWALTUF,SM,AGARWAL TOUGH GLASS IND L,Listed    ,08 SEP 2026,              10.00,          17674600,            155.00,     2739563000.00
08 SEP 2026,AGI,EQ,AGI GREENPAC LIMITED     ,Listed    ,08 SEP 2026,               2.00,          64697381,            783.80,    50709807227.80       
08 SEP 2026,AGIIL,EQ,AGI INFRA LIMITED        ,Listed    ,08 SEP 2026,               1.00,         124997388,            271.65,    33955540450.20     
08 SEP 2026,AGL,EQ,ALLCARGO GLOBAL LIMITED  ,Listed    ,08 SEP 2026,               2.00,         982782096,             16.00,    15744169177.90       
08 SEP 2026,AGNI,SM,AGNI GREEN POWER LTD     ,Listed    ,08 SEP 2026,              10.00,          19534800,             15.75,      307673100.00      
08 SEP 2026,AGRITECH,EQ,AGRI-TECH (INDIA) LIMITED,Listed    ,08 SEP 2026,              10.00,           5940000,             99.75,      592515000.00  
08 SEP 2026,AGROPHOS,EQ,AGRO PHOS INDIA LIMITED  ,Listed    ,08 SEP 2026,              10.00,          20274115,             23.45,      475225255.60  
08 SEP 2026,AGSTRA,BZ,AGS TRANSACT TECH LTD    ,Listed    ,08 SEP 2026,              10.00,         128433076,              1.95,      251728828.95    
08 SEP 2026,AGUL,SM,A G UNIVERSAL LIMITED    ,Listed    ,07 SEP 2026,              10.00,           5484000,             48.15,      264054600.00      
08 SEP 2026,AHCL,EQ,ANLON HEALTHCARE LIMITED ,Listed    ,08 SEP 2026,               2.00,         531515000,             15.60,     8296949150.00      
08 SEP 2026,AHIMSA,ST,AHIMSA INDUSTRIES LTD.   ,Listed    ,04 SEP 2026,              10.00,           5473990,             25.75,      140955242.50    
08 SEP 2026,AHLADA,EQ,AHLADA ENGINEERS LIMITED ,Listed    ,08 SEP 2026,              10.00,          12921000,             36.30,      469032300.00    
08 SEP 2026,AHLEAST,EQ,ASIAN HOTELS (EAST) LTD  ,Listed    ,08 SEP 2026,              10.00,          17291696,            135.40,     2340949804.50   
08 SEP 2026,AHLUCONT,EQ,AHLUWALIA CONT IND LTD   ,Listed    ,08 SEP 2026,               2.00,          66987560,            607.15,    40671497054.00  
08 SEP 2026,AHLWEST,BE,ASIAN HOTELS (WEST) LTD  ,Listed    ,08 SEP 2026,              10.00,          11651210,            515.50,     6006198755.00   
08 SEP 2026,AIAENG,EQ,AIA ENGINEERING LIMITED  ,Listed    ,08 SEP 2026,               2.00,          93320370,           4259.00,   397451455830.00    
08 SEP 2026,AIIL,EQ,AUTHUM INVEST & INFRA LTD,Listed    ,08 SEP 2026,               1.00,         849225500,            526.20,   446862458100.00      
08 SEP 2026,AILIMITED,SM,ABHISHEK INTEGRATIONS LTD,Listed    ,07 SEP 2026,              10.00,          12676140,             21.15,      268100361.00 
08 SEP 2026,AIMTRON,SM,AIMTRON ELECTRONICS LTD  ,Listed    ,08 SEP 2026,              10.00,          20609177,           1681.35,    34651239748.95   
08 SEP 2026,AIRAN,EQ,AIRAN LIMITED            ,Listed    ,08 SEP 2026,               2.00,         125020000,             17.15,     2144093000.00     
08 SEP 2026,AIROLAM,EQ,AIRO LAM LIMITED         ,Listed    ,08 SEP 2026,              10.00,          15002000,             88.65,     1330227340.00   
08 SEP 2026,AISL,SM,ANI INTEGRATED SERV LTD. ,Listed    ,08 SEP 2026,              10.00,          11687200,             58.00,      677857600.00      
08 SEP 2026,AJANTPHARM,EQ,AJANTA PHARMA LIMITED    ,Listed    ,08 SEP 2026,               2.00,         124935624,           3579.30,   447182078983.20
08 SEP 2026,AJAXENGG,EQ,AJAX ENGINEERING LIMITED ,Listed    ,08 SEP 2026,               1.00,         114406800,            594.10,    67969079880.00  
08 SEP 2026,AJMERA,EQ,AJMERA REALTY & INF I LTD,Listed    ,08 SEP 2026,               2.00,         196795650,            118.10,    23241566265.00    
08 SEP 2026,AJOONI,EQ,AJOONI BIOTECH LIMITED   ,Listed    ,08 SEP 2026,               2.00,         172243598,              3.45,      592517977.10    
08 SEP 2026,AKANKSHA,SM,AKANKSHA POWER N INFRA L ,Listed    ,08 SEP 2026,              10.00,          19580520,            135.50,     2653160460.00  
08 SEP 2026,AKASH,EQ,AKASH INFRA-PROJECTS LTD ,Listed    ,08 SEP 2026,              10.00,          16862534,             25.10,      423080978.05     
08 SEP 2026,AKCAPIT,EQ,A K CAPITAL SERVICES LTD.,Permitted ,08 SEP 2026,              10.00,           6600000,           1772.20,    11696520000.00   
08 SEP 2026,AKG,EQ,AKG EXIM LIMITED         ,Listed    ,08 SEP 2026,              10.00,          31776576,              9.85,      312363742.10       
08 SEP 2026,AKI,EQ,AKI INDIA LIMITED        ,Listed    ,08 SEP 2026,               2.00,         103205956,              7.15,      737922585.40       
08 SEP 2026,AKIKO,SM,AKIKO GLOBAL SERVICES L  ,Listed    ,08 SEP 2026,              10.00,          10769600,            427.75,     4606696400.00     
08 SEP 2026,AKSHAR,EQ,AKSHAR SPINTEX LIMITED   ,Listed    ,08 SEP 2026,               1.00,         787468500,              0.40,      330736770.00    
08 SEP 2026,AKSHARCHEM,BE,AKSHARCHEM INDIA LIMITED ,Listed    ,08 SEP 2026,              10.00,           8033099,            452.50,     3634977297.50
08 SEP 2026,AKSHOPTFBR,BE,AKSH OPTIFIBRE  LTD      ,Listed    ,08 SEP 2026,               5.00,         162697971,              8.20,     1332496382.50
08 SEP 2026,AKUMS,EQ,AKUMS DRUGS AND PHARMA L ,Listed    ,08 SEP 2026,               2.00,         157393988,            736.60,   115936411560.80     
08 SEP 2026,ALANKIT,EQ,ALANKIT LIMITED          ,Listed    ,08 SEP 2026,               1.00,         271158100,              8.00,     2166553219.00   
08 SEP 2026,ALBERTDAVD,EQ,ALBERT DAVID LIMITED     ,Listed    ,08 SEP 2026,              10.00,           5707162,            844.05,     4817130086.10
08 SEP 2026,ALCODIS,SM,ALCOKRAFT DISTILLERIE LTD,Listed    ,07 SEP 2026,              10.00,          10250000,             68.50,      702125000.00   
08 SEP 2026,ALEMBICLTD,EQ,ALEMBIC LIMITED          ,Listed    ,08 SEP 2026,               2.00,         256781828,            109.75,    28176669986.45
08 SEP 2026,ALFREDHE,EQ,ALFRED HERBERT INDIA L   ,Permitted ,07 SEP 2026,              10.00,            771429,           2945.00,     2271858405.00  
08 SEP 2026,ALGOQUANT,EQ,ALGOQUANT FINTECH LIMITED,Listed    ,08 SEP 2026,               1.00,         281096028,             63.70,    17905816983.60 
08 SEP 2026,ALICON,EQ,ALICON CASTALLOY LIMITED ,Listed    ,08 SEP 2026,               5.00,          16411840,            695.45,    11413614128.00    
08 SEP 2026,ALIVUS,EQ,ALIVUS LIFE SCIENCES LTD ,Listed    ,08 SEP 2026,               2.00,         122739448,           1372.00,   168398522656.00    
08 SEP 2026,ALKALI,EQ,ALKALI METALS LTD        ,Listed    ,08 SEP 2026,              10.00,          10182506,             87.35,      889340074.05    
08 SEP 2026,ALKEM,EQ,ALKEM LABORATORIES LTD.  ,Listed    ,08 SEP 2026,               2.00,         119565000,           5181.00,   619466265000.00     
08 SEP 2026,ALKYLAMINE,EQ,ALKYL AMINES CHEM. LTD   ,Listed    ,08 SEP 2026,               2.00,          51144052,           1970.70,   100789583276.40
08 SEP 2026,ALLCARGO,EQ,ALLCARGO LOGISTICS LTD   ,Listed    ,08 SEP 2026,               2.00,        1497778469,             13.00,    19501075666.40  
08 SEP 2026,ALLDIGI,EQ,ALLDIGI TECH LIMITED     ,Listed    ,08 SEP 2026,              10.00,          15238326,            804.90,    12265328597.40   
08 SEP 2026,ALLETEC,SM,ALL E TECHNOLOGIES LTD   ,Listed    ,08 SEP 2026,              10.00,          20194176,            138.05,     2787805996.80   
08 SEP 2026,ALLTIME,EQ,ALL TIME PLASTICS LIMITED,Listed    ,08 SEP 2026,               2.00,          65507778,            211.45,    13852274735.90   
08 SEP 2026,ALMONDZ,EQ,ALMONDZ GLOBAL SEC LTD   ,Listed    ,08 SEP 2026,               1.00,         174899756,             19.60,     3429784215.15   
08 SEP 2026,ALOKINDS,EQ,ALOK INDUSTRIES LIMITED  ,Listed    ,08 SEP 2026,               1.00,        4965240401,              7.45,    37040693391.45  
08 SEP 2026,ALPA,EQ,ALPA LABORATORIES LTD    ,Listed    ,08 SEP 2026,              10.00,          21040600,             63.15,     1329134702.00      
08 SEP 2026,ALPEXSOLAR,SM,ALPEX SOLAR LIMITED      ,Listed    ,08 SEP 2026,              10.00,          25543000,            924.90,    23624720700.00
08 SEP 2026,ALPHAGEO,BE,ALPHAGEO (INDIA) LIMITED ,Listed    ,08 SEP 2026,              10.00,           6364767,            323.10,     2056456217.70  
08 SEP 2026,ALPINETEX,EQ,ALPINE TEXWORLD LIMITED  ,Listed    ,08 SEP 2026,              10.00,          38247000,             62.60,     2394262200.00 
08 SEP 2026,ALUFLUOR,EQ,ALUFLUORIDE LTD.         ,Permitted ,08 SEP 2026,              10.00,           7820482,            503.75,     3939567807.50  
08 SEP 2026,ALUWIND,SM,ALUWIND INFRA-TECH LTD   ,Listed    ,08 SEP 2026,              10.00,          24847420,             46.70,     1160374514.00   
08 SEP 2026,AMAGI,EQ,AMAGI MEDIA LABS LIMITED ,Listed    ,08 SEP 2026,               5.00,         216338944,            576.15,   124643682585.60     
08 SEP 2026,AMAL,EQ,AMAL LTD.                ,Permitted ,08 SEP 2026,              10.00,          12362662,            757.85,     9369043396.70      
08 SEP 2026,AMANTA,BE,AMANTA HEALTHCARE LIMITED,Listed    ,08 SEP 2026,              10.00,          38829351,            201.85,     7838092792.85    
08 SEP 2026,AMARJOTHI,EQ,AMARJOTHI SPINNING MILL L,Permitted ,08 SEP 2026,              10.00,           6750000,            161.05,     1087087500.00 
08 SEP 2026,AMBAAUTO,SM,AMBA AUTO SALES AND SER L,Listed    ,08 SEP 2026,              10.00,          18324000,            105.75,     1937763000.00  
08 SEP 2026,AMBALALSA,BE,AMBALAL SARABHAI ENT L   ,Permitted ,08 SEP 2026,              10.00,          76633296,             42.05,     3222430096.80 
08 SEP 2026,AMBANIORGO,SM,AMBANI ORGOCHEM LIMITED  ,Listed    ,08 SEP 2026,              10.00,           8638469,            115.50,      997743169.50
08 SEP 2026,AMBER,EQ,AMBER ENTERPRISES (I) LTD,Listed    ,08 SEP 2026,              10.00,          35267767,           7308.00,   257736841236.00     
08 SEP 2026,AMBICAAGAR,EQ,AMBICA AGAR & AROMAINDLTD,Listed    ,08 SEP 2026,              10.00,          17177400,             25.45,      436993056.00
08 SEP 2026,AMBIKCO,EQ,AMBIKA COTTON MILL LTD.  ,Listed    ,08 SEP 2026,              10.00,           5725000,           1631.90,     9342627500.00   
08 SEP 2026,AMBUJACEM,EQ,AMBUJA CEMENTS LTD       ,Listed    ,08 SEP 2026,               2.00,        2484817186,            398.30,   989702685183.80 
08 SEP 2026,AMCL,SM,ANB METAL CAST LIMITED   ,Listed    ,08 SEP 2026,              10.00,          11834780,            383.00,     4532720740.00      
08 SEP 2026,AMDIND,EQ,AMD INDUSTRIES LIMITED   ,Listed    ,08 SEP 2026,              10.00,          19166749,             60.00,     1150388275.00    
08 SEP 2026,AMEYA,SM,AMEYA PRECISION ENG LTD  ,Listed    ,07 SEP 2026,              10.00,           7500000,            112.50,      843750000.00     
08 SEP 2026,AMIABLE,SM,AMIABLE LOGISTICS (I) LTD,Listed    ,08 SEP 2026,              10.00,           1748200,             73.95,      129279390.00   
08 SEP 2026,AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,Listed    ,08 SEP 2026,               2.00,          41000000,             39.05,     1601050000.00   
08 SEP 2026,AMNPLST,EQ,AMINES & PLASTICIZERS LTD,Listed    ,08 SEP 2026,               2.00,          55020000,            167.80,     9233456400.00   
08 SEP 2026,AMRUTANJAN,EQ,AMRUTAJAN HEALTH LTD     ,Listed    ,08 SEP 2026,               1.00,          28910630,            500.45,    14468324783.50
08 SEP 2026,ANANDRATHI,EQ,ANAND RATHI WEALTH LTD   ,Listed    ,08 SEP 2026,               5.00,         166041268,           2229.50,   370189007006.00
08 SEP 2026,ANANTAM,IV,ANANTAM HIGHWAYS TRUST   ,Listed    ,08 SEP 2026,             100.00,         217500000,            106.70,    23205075000.00   
08 SEP 2026,ANANTRAJ,EQ,ANANT RAJ LIMITED        ,Listed    ,08 SEP 2026,               2.00,         359876930,            625.85,   225228976640.50  
08 SEP 2026,ANAWIL,SM,ANAWIL WIRE AND ENGIN LTD,Listed    ,08 SEP 2026,              10.00,          24999800,            389.80,     9744922040.00    
