Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
09 SEP 2026,ACCPL,ST,ACCRETION PHARMA LIMITED ,Listed    ,09 SEP 2026,              10.00,          11116000,            202.00,     2245432000.00     
09 SEP 2026,ACCURACY,BE,ACCURACY SHIPPING LIMITED,Listed    ,09 SEP 2026,               1.00,         150560000,              4.30,      644396800.00  
09 SEP 2026,ACE,EQ,ACTION CONST EQUIP LTD   ,Listed    ,09 SEP 2026,               2.00,         119083196,           1127.00,   134206761892.00       
09 SEP 2026,ACEINTEG,EQ,ACE INTEGRATED SOLU. LTD.,Listed    ,09 SEP 2026,              10.00,          10200000,             17.55,      178908000.00  
09 SEP 2026,ACETEC,SM,ACETECH E-COMMERCE LTD   ,Listed    ,09 SEP 2026,              10.00,          16383735,            146.00,     2392025310.00    
09 SEP 2026,ACGL,EQ,AUTOMOBILE CORPN OF GOA L,Permitted ,09 SEP 2026,              10.00,           6088622,           1795.10,    10929685352.20      
09 SEP 2026,ACI,EQ,ARCHEAN CHEMICAL IND LTD ,Listed    ,09 SEP 2026,               2.00,         123458394,            481.25,    59414352112.50       
09 SEP 2026,ACL,EQ,ANDHRA CEMENTS LIMITED   ,Listed    ,09 SEP 2026,              10.00,          92172140,             43.20,     3982758169.40       
09 SEP 2026,ACMESOLAR,EQ,ACME SOLAR HOLDINGS LTD  ,Listed    ,09 SEP 2026,               2.00,         706874336,            401.60,   283880733337.60 
09 SEP 2026,ACSTECH,BE,A C S TECHNOLOGIES LTD.  ,Permitted ,09 SEP 2026,              10.00,          60681608,             60.00,     3640289663.90   
09 SEP 2026,ACTIVEINFR,SM,ACTIVE INFRASTRUCTURES L ,Listed    ,07 SEP 2026,               5.00,          15015016,            176.35,     2647898071.60
09 SEP 2026,ACUTAAS,EQ,ACUTAAS CHEMICALS LIMITED,Listed    ,09 SEP 2026,               5.00,          81871122,           3241.80,   265409803299.60   
09 SEP 2026,ADANIENSOL,EQ,ADANI ENERGY SOLUTION LTD,Listed    ,09 SEP 2026,              10.00,        1201282642,           1423.30,  1709785584358.60
09 SEP 2026,ADANIENT,EQ,ADANI ENTERPRISES LIMITED,Listed    ,09 SEP 2026,               1.00,        1300905023,           3104.70,  4038919824908.10  
09 SEP 2026,ADANIGREEN,EQ,ADANI GREEN ENERGY LTD   ,Listed    ,09 SEP 2026,              10.00,        1647176155,           1315.00,  2166036643825.00
09 SEP 2026,ADANIPORTS,EQ,ADANI PORT & SEZ LTD     ,Listed    ,09 SEP 2026,               2.00,        2303959098,           1775.00,  4089527398950.00
09 SEP 2026,ADANIPOWER,EQ,ADANI POWER LTD          ,Listed    ,09 SEP 2026,               2.00,       19284694705,            214.90,  4144280892104.50
09 SEP 2026,ADDICTIVE,SM,ADDICTIVE LEARNING TECH L,Listed    ,09 SEP 2026,              10.00,          15909732,             43.10,      685709449.20 
09 SEP 2026,ADDIND,EQ,ADDI INDUSTRIES LTD.     ,Permitted ,09 SEP 2026,               5.00,          10796574,             79.00,      852929346.00    
09 SEP 2026,ADFFOODS,EQ,ADF FOODS LIMITED        ,Listed    ,09 SEP 2026,               2.00,         109863595,            278.20,    30564052129.00  
09 SEP 2026,ADISOFT,SM,ADISOFT TECHNOLOGIES LTD ,Listed    ,09 SEP 2026,              10.00,          16318000,            245.60,     4007700800.00   
09 SEP 2026,ADL,EQ,ARCHIDPLY DECOR LIMITED  ,Listed    ,09 SEP 2026,              10.00,           5566250,             71.85,      399879400.00       
09 SEP 2026,ADOR,EQ,ADOR WELDING LTD         ,Listed    ,09 SEP 2026,              10.00,          17402815,           1628.20,    28335263383.00      
09 SEP 2026,ADROITINFO,EQ,ADROIT INFOTECH LIMITED  ,Listed    ,09 SEP 2026,              10.00,          54177208,             11.00,      594865743.85
09 SEP 2026,ADSL,EQ,ALLIED DIGITAL SERV. LTD ,Listed    ,09 SEP 2026,               5.00,          56568528,             99.70,     5638750871.05      
09 SEP 2026,ADVAIT,EQ,ADVAIT ENRGY TRANSITION L,Listed    ,09 SEP 2026,              10.00,          10943011,           2091.70,    22889496108.70    
09 SEP 2026,ADVANCE,EQ,ADVANCE AGROLIFE LIMITED ,Listed    ,09 SEP 2026,              10.00,          64285720,            113.85,     7318929222.00   
09 SEP 2026,ADVANIHOTR,EQ,ADVANI HOT.& RES.(I) LTD ,Listed    ,09 SEP 2026,               2.00,          92438500,             48.75,     4505452490.00
09 SEP 2026,ADVENTHTL,EQ,ADVENT HOTELS INTERNATI L,Listed    ,09 SEP 2026,              10.00,          53942887,            130.30,     7029837033.85 
09 SEP 2026,ADVENZYMES,EQ,ADVANCED ENZYME TECH LTD ,Listed    ,09 SEP 2026,               2.00,         111976150,            299.50,    33536856925.00
09 SEP 2026,ADVIKCA,EQ,ADVIK CAPITAL LTD.       ,Permitted ,09 SEP 2026,               1.00,         608520425,              1.05,      651116854.75   
09 SEP 2026,AEGISLOG,EQ,AEGIS LOGISTICS LIMITED  ,Listed    ,09 SEP 2026,               1.00,         351000000,           1343.40,   471533400000.00  
09 SEP 2026,AEGISVOPAK,EQ,AEGIS VOPAK TERMINALS LTD,Listed    ,09 SEP 2026,              10.00,        1107991489,            297.65,   329793666700.85
09 SEP 2026,AEPL,EQ,ARTEMIS ELECTRICALS & P L,Listed    ,09 SEP 2026,               1.00,         251036900,             17.00,     4265116931.00      
09 SEP 2026,AEQUS,EQ,AEQUS LIMITED            ,Listed    ,09 SEP 2026,              10.00,         670665635,            230.55,   154621962149.25     
09 SEP 2026,AEROENTER,EQ,AEROFLEX ENTERPRISES LTD ,Listed    ,09 SEP 2026,               2.00,         113085000,            142.95,    16165500750.00 
09 SEP 2026,AEROFLEX,EQ,AEROFLEX INDUSTRIES LTD  ,Listed    ,09 SEP 2026,               2.00,         132330768,            561.15,    74257410463.20  
09 SEP 2026,AERON,SM,AERON COMPOSITE LIMITED  ,Listed    ,09 SEP 2026,              10.00,          17020000,             85.55,     1456061000.00     
09 SEP 2026,AERONEU,EQ,AEROFLEX NEU LIMITED     ,Listed    ,09 SEP 2026,              10.00,          25796000,             70.40,     1816296360.00   
09 SEP 2026,AEROPLANE,EQ,AMIR CHAND JAG KUM (E) L ,Listed    ,09 SEP 2026,              10.00,         103551556,            199.45,    20655428875.30 
09 SEP 2026,AESTHETIK,SM,AESTHETIK ENGINEERS LTD  ,Listed    ,09 SEP 2026,              10.00,          17220175,             71.00,     1222632425.00 
09 SEP 2026,AETHER,EQ,AETHER INDUSTRIES LIMITED,Listed    ,09 SEP 2026,              10.00,         132712576,           1610.90,   213786688678.40    
09 SEP 2026,AFCONS,EQ,AFCONS INFRASTRUCTURE LTD,Listed    ,09 SEP 2026,              10.00,         367784631,            274.15,   100828156588.65    
09 SEP 2026,AFFLE,EQ,AFFLE 3I LIMITED         ,Listed    ,09 SEP 2026,               2.00,         140796384,           1587.30,   223486100323.20     
09 SEP 2026,AFFORDABLE,EQ,AFFORD ROBO & AUTO LTD   ,Listed    ,09 SEP 2026,              10.00,          11851105,            161.70,     1916442189.55
09 SEP 2026,AFIL,EQ,AKME FINTRADE (INDIA) LTD,Listed    ,09 SEP 2026,               1.00,         426749960,              9.00,     3845017139.60      
09 SEP 2026,AFSL,EQ,ABANS FINANCIAL SRVCS LTD,Listed    ,09 SEP 2026,               2.00,          50792840,            201.20,    10220027336.40      
09 SEP 2026,AGARIND,EQ,AGARWAL INDS CORP LTD.   ,Listed    ,09 SEP 2026,              10.00,          14957789,            447.25,     6689871130.25   
09 SEP 2026,AGARWALEYE,EQ,DR AGARWALS HEALTH CARE L,Listed    ,09 SEP 2026,               1.00,         316983028,            513.70,   162834181483.60
09 SEP 2026,AGARWALFT,SM,AGARWAL FLOAT GLASS I LTD,Listed    ,09 SEP 2026,              10.00,           7243488,             28.10,      203542012.80 
09 SEP 2026,AGARWALTUF,SM,AGARWAL TOUGH GLASS IND L,Listed    ,09 SEP 2026,              10.00,          17674600,            155.95,     2756353870.00
09 SEP 2026,AGI,EQ,AGI GREENPAC LIMITED     ,Listed    ,09 SEP 2026,               2.00,          64697381,            796.15,    51508819883.15       
09 SEP 2026,AGIIL,EQ,AGI INFRA LIMITED        ,Listed    ,09 SEP 2026,               1.00,         124997388,            283.20,    35399260281.60     
09 SEP 2026,AGL,EQ,ALLCARGO GLOBAL LIMITED  ,Listed    ,09 SEP 2026,               2.00,         982782096,             15.55,    15282261592.80       
09 SEP 2026,AGNI,SM,AGNI GREEN POWER LTD     ,Listed    ,09 SEP 2026,              10.00,          19534800,             16.50,      322324200.00      
09 SEP 2026,AGRITECH,EQ,AGRI-TECH (INDIA) LIMITED,Listed    ,09 SEP 2026,              10.00,           5940000,             98.25,      583605000.00  
09 SEP 2026,AGROPHOS,EQ,AGRO PHOS INDIA LIMITED  ,Listed    ,09 SEP 2026,              10.00,          20274115,             21.70,      440353777.80  
09 SEP 2026,AGSTRA,BZ,AGS TRANSACT TECH LTD    ,Listed    ,09 SEP 2026,              10.00,         128433076,              1.90,      244022844.40    
09 SEP 2026,AGUL,SM,A G UNIVERSAL LIMITED    ,Listed    ,09 SEP 2026,              10.00,           5484000,             45.75,      250893000.00      
09 SEP 2026,AHCL,EQ,ANLON HEALTHCARE LIMITED ,Listed    ,09 SEP 2026,               2.00,         531515000,             16.30,     8653064200.00      
09 SEP 2026,AHIMSA,ST,AHIMSA INDUSTRIES LTD.   ,Listed    ,04 SEP 2026,              10.00,           5473990,             25.75,      140955242.50    
09 SEP 2026,AHLADA,EQ,AHLADA ENGINEERS LIMITED ,Listed    ,09 SEP 2026,              10.00,          12921000,             35.50,      458437080.00    
09 SEP 2026,AHLEAST,EQ,ASIAN HOTELS (EAST) LTD  ,Listed    ,09 SEP 2026,              10.00,          17291696,            137.10,     2370345687.70   
09 SEP 2026,AHLUCONT,EQ,AHLUWALIA CONT IND LTD   ,Listed    ,09 SEP 2026,               2.00,          66987560,            596.15,    39934633894.00  
09 SEP 2026,AHLWEST,BE,ASIAN HOTELS (WEST) LTD  ,Listed    ,09 SEP 2026,              10.00,          11651210,            516.00,     6012024360.00   
09 SEP 2026,AIAENG,EQ,AIA ENGINEERING LIMITED  ,Listed    ,09 SEP 2026,               2.00,          93320370,           4172.10,   389341915677.00    
09 SEP 2026,AIIL,EQ,AUTHUM INVEST & INFRA LTD,Listed    ,09 SEP 2026,               1.00,         849225500,            513.95,   436459445725.00      
09 SEP 2026,AILIMITED,SM,ABHISHEK INTEGRATIONS LTD,Listed    ,07 SEP 2026,              10.00,          12676140,             21.15,      268100361.00 
09 SEP 2026,AIMTRON,SM,AIMTRON ELECTRONICS LTD  ,Listed    ,09 SEP 2026,              10.00,          20609177,           1656.35,    34136010323.95   
09 SEP 2026,AIRAN,EQ,AIRAN LIMITED            ,Listed    ,09 SEP 2026,               2.00,         125020000,             17.65,     2207853200.00     
09 SEP 2026,AIROLAM,EQ,AIRO LAM LIMITED         ,Listed    ,09 SEP 2026,              10.00,          15002000,             87.95,     1319725940.00   
09 SEP 2026,AISL,SM,ANI INTEGRATED SERV LTD. ,Listed    ,08 SEP 2026,              10.00,          11687200,             58.00,      677857600.00      
09 SEP 2026,AJANTPHARM,EQ,AJANTA PHARMA LIMITED    ,Listed    ,09 SEP 2026,               2.00,         124935624,           3534.40,   441572469465.60
09 SEP 2026,AJAXENGG,EQ,AJAX ENGINEERING LIMITED ,Listed    ,09 SEP 2026,               1.00,         114406800,            578.05,    66132850740.00  
09 SEP 2026,AJMERA,EQ,AJMERA REALTY & INF I LTD,Listed    ,09 SEP 2026,               2.00,         196795650,            117.10,    23048706528.00    
09 SEP 2026,AJOONI,EQ,AJOONI BIOTECH LIMITED   ,Listed    ,09 SEP 2026,               2.00,         172243598,              3.50,      602852593.00    
09 SEP 2026,AKANKSHA,SM,AKANKSHA POWER N INFRA L ,Listed    ,09 SEP 2026,              10.00,          19580520,            135.00,     2643370200.00  
09 SEP 2026,AKASH,EQ,AKASH INFRA-PROJECTS LTD ,Listed    ,09 SEP 2026,              10.00,          16862534,             25.45,      429151490.30     
09 SEP 2026,AKCAPIT,EQ,A K CAPITAL SERVICES LTD.,Permitted ,09 SEP 2026,              10.00,           6600000,           1691.60,    11164560000.00   
09 SEP 2026,AKG,EQ,AKG EXIM LIMITED         ,Listed    ,09 SEP 2026,              10.00,          31776576,             10.50,      334289579.50       
09 SEP 2026,AKI,BE,AKI INDIA LIMITED        ,Listed    ,09 SEP 2026,               2.00,         103205956,              6.80,      701800500.80       
09 SEP 2026,AKIKO,SM,AKIKO GLOBAL SERVICES L  ,Listed    ,09 SEP 2026,              10.00,          10769600,            430.00,     4630928000.00     
09 SEP 2026,AKSHAR,EQ,AKSHAR SPINTEX LIMITED   ,Listed    ,09 SEP 2026,               1.00,         787468500,              0.40,      322862085.00    
09 SEP 2026,AKSHARCHEM,BE,AKSHARCHEM INDIA LIMITED ,Listed    ,09 SEP 2026,              10.00,           8033099,            429.90,     3453429260.10
09 SEP 2026,AKSHOPTFBR,BE,AKSH OPTIFIBRE  LTD      ,Listed    ,09 SEP 2026,               5.00,         162697971,              8.60,     1397575570.90
09 SEP 2026,AKUMS,EQ,AKUMS DRUGS AND PHARMA L ,Listed    ,09 SEP 2026,               2.00,         157393988,            741.10,   116644684506.80     
09 SEP 2026,ALANKIT,EQ,ALANKIT LIMITED          ,Listed    ,09 SEP 2026,               1.00,         271158100,              8.00,     2174687962.00   
09 SEP 2026,ALBERTDAVD,EQ,ALBERT DAVID LIMITED     ,Listed    ,09 SEP 2026,              10.00,           5707162,            850.55,     4854226639.10
09 SEP 2026,ALCODIS,SM,ALCOKRAFT DISTILLERIE LTD,Listed    ,07 SEP 2026,              10.00,          10250000,             68.50,      702125000.00   
09 SEP 2026,ALEMBICLTD,EQ,ALEMBIC LIMITED          ,Listed    ,09 SEP 2026,               2.00,         256781828,            106.95,    27462816504.60
09 SEP 2026,ALFREDHE,EQ,ALFRED HERBERT INDIA L   ,Permitted ,09 SEP 2026,              10.00,            771429,           2900.00,     2237144100.00  
09 SEP 2026,ALGOQUANT,EQ,ALGOQUANT FINTECH LIMITED,Listed    ,09 SEP 2026,               1.00,         281096028,             63.80,    17931115626.10 
09 SEP 2026,ALICON,EQ,ALICON CASTALLOY LIMITED ,Listed    ,09 SEP 2026,               5.00,          16411840,            737.65,    12106193776.00    
09 SEP 2026,ALIVUS,EQ,ALIVUS LIFE SCIENCES LTD ,Listed    ,09 SEP 2026,               2.00,         122739448,           1400.10,   171847501144.80    
09 SEP 2026,ALKALI,EQ,ALKALI METALS LTD        ,Listed    ,09 SEP 2026,              10.00,          10182506,             85.20,      867651336.25    
09 SEP 2026,ALKEM,EQ,ALKEM LABORATORIES LTD.  ,Listed    ,09 SEP 2026,               2.00,         119565000,           5139.00,   614444535000.00     
09 SEP 2026,ALKYLAMINE,EQ,ALKYL AMINES CHEM. LTD   ,Listed    ,09 SEP 2026,               2.00,          51144052,           1944.40,    99444494708.80
09 SEP 2026,ALLCARGO,EQ,ALLCARGO LOGISTICS LTD   ,Listed    ,09 SEP 2026,               2.00,        1497778469,             12.75,    19096675479.75  
09 SEP 2026,ALLDIGI,EQ,ALLDIGI TECH LIMITED     ,Listed    ,09 SEP 2026,              10.00,          15238326,            802.70,    12231804280.20   
09 SEP 2026,ALLETEC,SM,ALL E TECHNOLOGIES LTD   ,Listed    ,09 SEP 2026,              10.00,          20194176,            128.55,     2595961324.80   
09 SEP 2026,ALLTIME,EQ,ALL TIME PLASTICS LIMITED,Listed    ,09 SEP 2026,               2.00,          65507778,            213.55,    13988530914.10   
09 SEP 2026,ALMONDZ,EQ,ALMONDZ GLOBAL SEC LTD   ,Listed    ,09 SEP 2026,               1.00,         174899756,             19.00,     3323095364.00   
09 SEP 2026,ALOKINDS,EQ,ALOK INDUSTRIES LIMITED  ,Listed    ,09 SEP 2026,               1.00,        4965240401,              7.40,    36792431371.40  
09 SEP 2026,ALPA,EQ,ALPA LABORATORIES LTD    ,Listed    ,09 SEP 2026,              10.00,          21040600,             63.25,     1330607544.00      
09 SEP 2026,ALPEXSOLAR,SM,ALPEX SOLAR LIMITED      ,Listed    ,09 SEP 2026,              10.00,          25543000,            920.75,    23518717250.00
09 SEP 2026,ALPHAGEO,BE,ALPHAGEO (INDIA) LIMITED ,Listed    ,09 SEP 2026,              10.00,           6364767,            325.00,     2068549275.00  
09 SEP 2026,ALPINETEX,EQ,ALPINE TEXWORLD LIMITED  ,Listed    ,09 SEP 2026,              10.00,          38247000,             59.65,     2280668610.00 
09 SEP 2026,ALUFLUOR,EQ,ALUFLUORIDE LTD.         ,Permitted ,09 SEP 2026,              10.00,           7820482,            500.10,     3911023048.20  
09 SEP 2026,ALUWIND,SM,ALUWIND INFRA-TECH LTD   ,Listed    ,09 SEP 2026,              10.00,          24847420,             48.65,     1208826983.00   
09 SEP 2026,AMAGI,EQ,AMAGI MEDIA LABS LIMITED ,Listed    ,09 SEP 2026,               5.00,         216338944,            583.75,   126287858560.00     
09 SEP 2026,AMAL,EQ,AMAL LTD.                ,Permitted ,09 SEP 2026,              10.00,          12362662,            740.80,     9158260009.60      
09 SEP 2026,AMANTA,BE,AMANTA HEALTHCARE LIMITED,Listed    ,09 SEP 2026,              10.00,          38829351,            205.90,     7994575077.40    
09 SEP 2026,AMARJOTHI,EQ,AMARJOTHI SPINNING MILL L,Permitted ,09 SEP 2026,              10.00,           6750000,            160.05,     1080337500.00 
09 SEP 2026,AMBAAUTO,SM,AMBA AUTO SALES AND SER L,Listed    ,09 SEP 2026,              10.00,          18324000,            106.00,     1942344000.00  
09 SEP 2026,AMBALALSA,BE,AMBALAL SARABHAI ENT L   ,Permitted ,09 SEP 2026,              10.00,          76633296,             42.45,     3251550749.30 
09 SEP 2026,AMBANIORGO,SM,AMBANI ORGOCHEM LIMITED  ,Listed    ,08 SEP 2026,              10.00,           8638469,            115.50,      997743169.50
09 SEP 2026,AMBER,EQ,AMBER ENTERPRISES (I) LTD,Listed    ,09 SEP 2026,              10.00,          35267767,           7210.00,   254280600070.00     
09 SEP 2026,AMBICAAGAR,EQ,AMBICA AGAR & AROMAINDLTD,Listed    ,09 SEP 2026,              10.00,          17177400,             25.05,      430293870.00
09 SEP 2026,AMBIKCO,EQ,AMBIKA COTTON MILL LTD.  ,Listed    ,09 SEP 2026,              10.00,           5725000,           1617.20,     9258470000.00   
09 SEP 2026,AMBUJACEM,EQ,AMBUJA CEMENTS LTD       ,Listed    ,09 SEP 2026,               2.00,        2484817186,            397.00,   986472422842.00 
09 SEP 2026,AMCL,SM,ANB METAL CAST LIMITED   ,Listed    ,09 SEP 2026,              10.00,          11834780,            360.05,     4261112539.00      
09 SEP 2026,AMDIND,EQ,AMD INDUSTRIES LIMITED   ,Listed    ,09 SEP 2026,              10.00,          19166749,             56.55,     1084262990.95    
09 SEP 2026,AMEYA,SM,AMEYA PRECISION ENG LTD  ,Listed    ,09 SEP 2026,              10.00,           7500000,            114.00,      855000000.00     
09 SEP 2026,AMIABLE,SM,AMIABLE LOGISTICS (I) LTD,Listed    ,08 SEP 2026,              10.00,           1748200,             73.95,      129279390.00   
09 SEP 2026,AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,Listed    ,09 SEP 2026,               2.00,          41000000,             39.00,     1598180000.00   
09 SEP 2026,AMNPLST,EQ,AMINES & PLASTICIZERS LTD,Listed    ,09 SEP 2026,               2.00,          55020000,            168.00,     9242809800.00   
09 SEP 2026,AMRUTANJAN,EQ,AMRUTAJAN HEALTH LTD     ,Listed    ,09 SEP 2026,               1.00,          28910630,            504.00,    14570957520.00
09 SEP 2026,ANANDRATHI,EQ,ANAND RATHI WEALTH LTD   ,Listed    ,09 SEP 2026,               5.00,         166041268,           2180.60,   362069589000.80
09 SEP 2026,ANANTAM,IV,ANANTAM HIGHWAYS TRUST   ,Listed    ,09 SEP 2026,             100.00,         217500000,            107.00,    23268150000.00   
09 SEP 2026,ANANTRAJ,EQ,ANANT RAJ LIMITED        ,Listed    ,09 SEP 2026,               2.00,         359876930,            613.60,   220820484248.00  
09 SEP 2026,ANAWIL,SM,ANAWIL WIRE AND ENGIN LTD,Listed    ,09 SEP 2026,              10.00,          24999800,            415.25,    10381166950.00    
