Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
18 SEP 2026,AAKASH,EQ,AAKASH EXPLORATION SER L ,Listed    ,18 SEP 2026,               1.00,         101250000,              8.90,      899100000.00    
18 SEP 2026,AARADHYA,ST,AARADHYA DISPOSAL INDUS L,Listed    ,18 SEP 2026,              10.00,          14138000,            141.00,     1993458000.00  
18 SEP 2026,AAREYDRUGS,EQ,AAREY DRUGS & PHARM LTD  ,Listed    ,18 SEP 2026,              10.00,          28354303,            102.15,     2895824965.40
18 SEP 2026,AARNAV,BE,AARNAV FASHIONS LIMITED  ,Listed    ,18 SEP 2026,              10.00,          42238628,             31.20,     1317845193.60    
18 SEP 2026,AARON,EQ,AARON INDUSTRIES LIMITED ,Listed    ,18 SEP 2026,              10.00,          20946478,            119.90,     2511901641.75     
18 SEP 2026,AARTECH,BE,AARTECH SOLONICS LIMITED ,Listed    ,18 SEP 2026,               5.00,          31770375,             51.35,     1630773348.75   
18 SEP 2026,AARTIDRUGS,EQ,AARTI DRUGS LTD.         ,Listed    ,18 SEP 2026,              10.00,          91270000,            431.80,    39410386000.00
18 SEP 2026,AARTIIND,EQ,AARTI INDUSTRIES LTD     ,Listed    ,18 SEP 2026,               5.00,         362594491,            491.15,   178088284254.65  
18 SEP 2026,AARTIPHARM,EQ,AARTI PHARMALABS LIMITED ,Listed    ,18 SEP 2026,               5.00,          90657751,            820.40,    74375618920.40
18 SEP 2026,AARTISURF,BE,AARTI SURFACTANTS LIMITED,Listed    ,18 SEP 2026,              10.00,           8464995,            535.95,     4536814070.25 
18 SEP 2026,AARVI,EQ,AARVI ENCON LIMITED      ,Listed    ,18 SEP 2026,              10.00,          14844100,            139.95,     2077431795.00     
18 SEP 2026,AASTHA,EQ,AASTHA SPINTEX LIMITED   ,Listed    ,18 SEP 2026,              10.00,          44142190,             76.25,     3365841987.50    
18 SEP 2026,AATMAJ,SM,AATMAJ HEALTHCARE LIMITED,Listed    ,16 SEP 2026,               5.00,          22600000,             19.25,      435050000.00    
18 SEP 2026,AAVAS,EQ,AAVAS FINANCIERS LIMITED ,Listed    ,18 SEP 2026,              10.00,          79287782,           1284.60,   101853084757.20     
18 SEP 2026,ABAN,BE,ABAN OFFSHORE LTD.       ,Listed    ,18 SEP 2026,               2.00,          58365323,             14.55,      848631796.40      
18 SEP 2026,ABANSENT,EQ,ABANS ENTERPRISES LTD.   ,Permitted ,18 SEP 2026,               2.00,          69748880,             26.05,     1818353301.60  
18 SEP 2026,ABB,EQ,ABB INDIA LIMITED        ,Listed    ,18 SEP 2026,               2.00,         211908375,           7270.50,  1540679840437.50       
18 SEP 2026,ABBOTINDIA,EQ,ABBOTT INDIA LIMITED     ,Permitted ,18 SEP 2026,              10.00,          21249302,          27270.00,   579468465540.00
18 SEP 2026,ABCAPITAL,EQ,ADITYA BIRLA CAPITAL LTD.,Listed    ,18 SEP 2026,              10.00,        2621853064,            410.05,  1075090848893.20 
18 SEP 2026,ABCOTS,EQ,A B COTSPIN INDIA LIMITED,Listed    ,18 SEP 2026,              10.00,          21963620,            209.85,     4609065657.00    
18 SEP 2026,ABDL,EQ,ALLIED BLEND N DISTILS L ,Listed    ,18 SEP 2026,               2.00,         279710151,            647.60,   181140293787.60      
18 SEP 2026,ABFRL,EQ,ADITYA BIRLA FASHION & RT,Listed    ,18 SEP 2026,              10.00,        1220510115,             50.15,    61220787368.40     
18 SEP 2026,ABH,SM,ABH HEALTHCARE LIMITED   ,Listed    ,18 SEP 2026,              10.00,          11429600,             43.75,      500045000.00       
18 SEP 2026,ABHAPOWER,SM,ABHA POWER N STEEL LTD   ,Listed    ,18 SEP 2026,              10.00,          18587830,             24.65,      458190009.50 
18 SEP 2026,ABINFRA,BE,A B INFRABUILD LIMITED   ,Listed    ,18 SEP 2026,               1.00,         638789360,             11.55,     7390792895.20   
18 SEP 2026,ABLBL,EQ,ADITYA BIRLA LIFES BRAN L,Listed    ,18 SEP 2026,              10.00,        1220521649,             81.15,    99069742249.35     
18 SEP 2026,ABMINTLLTD,BE,ABM INTERNATIONAL LTD    ,Listed    ,18 SEP 2026,              10.00,           9408000,             50.00,      470211840.00
18 SEP 2026,ABMKNO,EQ,A B M KNOWLEDGEWARE LTD. ,Permitted ,18 SEP 2026,               5.00,          20002200,            170.50,     3410375100.00    
18 SEP 2026,ABREL,EQ,ADITYA BIRLA REAL EST LTD,Listed    ,18 SEP 2026,              10.00,         111695680,           1266.20,   141429070016.00     
18 SEP 2026,ABSLAMC,EQ,ADIT BIRL SUN LIF AMC LTD,Listed    ,18 SEP 2026,               5.00,         289175042,           1060.40,   306641214536.80   
18 SEP 2026,ABSMARINE,SM,ABS MARINE SERVICES LTD  ,Listed    ,18 SEP 2026,              10.00,          24550000,            286.20,     7026210000.00 
18 SEP 2026,ACC,EQ,ACC LIMITED              ,Listed    ,18 SEP 2026,              10.00,         187787263,           1259.70,   236555615201.10       
18 SEP 2026,ACCELYA,EQ,ACCELYA SOLN INDIA LTD   ,Listed    ,18 SEP 2026,              10.00,          14926261,           1123.00,    16762191103.00   
18 SEP 2026,ACCENTMIC,SM,ACCENT MICROCELL LIMITED ,Listed    ,18 SEP 2026,              10.00,          23989020,            681.75,    16354514385.00 
18 SEP 2026,ACCORD,ST,ACCORD SYNERGY LIMITED   ,Listed    ,04 SEP 2026,              10.00,           3872000,            188.45,      729678400.00    
18 SEP 2026,ACCPL,ST,ACCRETION PHARMA LIMITED ,Listed    ,18 SEP 2026,              10.00,          11116000,            210.00,     2334360000.00     
18 SEP 2026,ACCURACY,BE,ACCURACY SHIPPING LIMITED,Listed    ,18 SEP 2026,               1.00,         150560000,              4.65,      700104000.00  
18 SEP 2026,ACE,EQ,ACTION CONST EQUIP LTD   ,Listed    ,18 SEP 2026,               2.00,         119083196,           1229.20,   146377064523.20       
18 SEP 2026,ACEINTEG,EQ,ACE INTEGRATED SOLU. LTD.,Listed    ,18 SEP 2026,              10.00,          10200000,             17.35,      177174000.00  
18 SEP 2026,ACETEC,SM,ACETECH E-COMMERCE LTD   ,Listed    ,15 SEP 2026,              10.00,          16383735,            150.45,     2464932930.75    
18 SEP 2026,ACGL,EQ,AUTOMOBILE CORPN OF GOA L,Permitted ,18 SEP 2026,              10.00,           6088622,           1737.20,    10577154138.40      
18 SEP 2026,ACI,EQ,ARCHEAN CHEMICAL IND LTD ,Listed    ,18 SEP 2026,               2.00,         123458394,            467.15,    57673588757.10       
18 SEP 2026,ACL,EQ,ANDHRA CEMENTS LIMITED   ,Listed    ,18 SEP 2026,              10.00,          92172140,             42.65,     3932063492.40       
18 SEP 2026,ACMESOLAR,EQ,ACME SOLAR HOLDINGS LTD  ,Listed    ,18 SEP 2026,               2.00,         706874336,            435.25,   307667054744.00 
18 SEP 2026,ACSTECH,BE,A C S TECHNOLOGIES LTD.  ,Permitted ,18 SEP 2026,              10.00,          60681608,             66.15,     4014088369.20   
18 SEP 2026,ACTIVEINFR,SM,ACTIVE INFRASTRUCTURES L ,Listed    ,18 SEP 2026,               5.00,          15015016,            182.05,     2733483662.80
18 SEP 2026,ACUTAAS,EQ,ACUTAAS CHEMICALS LIMITED,Listed    ,18 SEP 2026,               5.00,          81871122,           3440.30,   281661221016.60   
18 SEP 2026,ADANIENSOL,EQ,ADANI ENERGY SOLUTION LTD,Listed    ,18 SEP 2026,              10.00,        1201282642,           1436.10,  1725162002176.20
18 SEP 2026,ADANIENT,EQ,ADANI ENTERPRISES LIMITED,Listed    ,18 SEP 2026,               1.00,        1300905023,           3020.00,  3928733169460.00  
18 SEP 2026,ADANIGREEN,EQ,ADANI GREEN ENERGY LTD   ,Listed    ,18 SEP 2026,              10.00,        1647176155,           1334.50,  2198156578847.50
18 SEP 2026,ADANIPORTS,EQ,ADANI PORT & SEZ LTD     ,Listed    ,18 SEP 2026,               2.00,        2303959098,           1824.00,  4202421394752.00
18 SEP 2026,ADANIPOWER,EQ,ADANI POWER LTD          ,Listed    ,18 SEP 2026,               2.00,       19284694705,            206.60,  3984217926053.00
18 SEP 2026,ADDICTIVE,SM,ADDICTIVE LEARNING TECH L,Listed    ,18 SEP 2026,              10.00,          15909732,             43.40,      690482368.80 
18 SEP 2026,ADDIND,EQ,ADDI INDUSTRIES LTD.     ,Permitted ,18 SEP 2026,               5.00,          10796574,             82.65,      892336841.10    
18 SEP 2026,ADFFOODS,EQ,ADF FOODS LIMITED        ,Listed    ,18 SEP 2026,               2.00,         109863595,            261.45,    28723836912.75  
18 SEP 2026,ADISOFT,SM,ADISOFT TECHNOLOGIES LTD ,Listed    ,18 SEP 2026,              10.00,          16318000,            231.50,     3777617000.00   
18 SEP 2026,ADL,EQ,ARCHIDPLY DECOR LIMITED  ,Listed    ,18 SEP 2026,              10.00,           5566250,             70.05,      389971475.00       
18 SEP 2026,ADOR,EQ,ADOR WELDING LTD         ,Listed    ,18 SEP 2026,              10.00,          17402815,           1592.10,    27707021761.50      
18 SEP 2026,ADROITINFO,EQ,ADROIT INFOTECH LIMITED  ,Listed    ,18 SEP 2026,              10.00,          54177208,             11.15,      603534097.10
18 SEP 2026,ADSL,EQ,ALLIED DIGITAL SERV. LTD ,Listed    ,18 SEP 2026,               5.00,          56568528,             96.30,     5446983561.10      
18 SEP 2026,ADVAIT,EQ,ADVAIT ENRGY TRANSITION L,Listed    ,18 SEP 2026,              10.00,          10943011,           2003.60,    21925416839.60    
18 SEP 2026,ADVANCE,EQ,ADVANCE AGROLIFE LIMITED ,Listed    ,18 SEP 2026,              10.00,          64285720,            110.50,     7102286345.60   
18 SEP 2026,ADVANIHOTR,EQ,ADVANI HOT.& RES.(I) LTD ,Listed    ,18 SEP 2026,               2.00,          92438500,             47.90,     4426879765.00
18 SEP 2026,ADVENTHTL,EQ,ADVENT HOTELS INTERNATI L,Listed    ,18 SEP 2026,              10.00,          53942887,            129.15,     6966723856.05 
18 SEP 2026,ADVENZYMES,EQ,ADVANCED ENZYME TECH LTD ,Listed    ,18 SEP 2026,               2.00,         111976150,            287.80,    32226735970.00
18 SEP 2026,ADVIKCA,EQ,ADVIK CAPITAL LTD.       ,Permitted ,18 SEP 2026,               1.00,         608520425,              1.00,      596350016.50   
18 SEP 2026,AEGISLOG,EQ,AEGIS LOGISTICS LIMITED  ,Listed    ,18 SEP 2026,               1.00,         351000000,           1415.40,   496805400000.00  
18 SEP 2026,AEGISVOPAK,EQ,AEGIS VOPAK TERMINALS LTD,Listed    ,18 SEP 2026,              10.00,        1107991489,            314.95,   348961919460.55
18 SEP 2026,AEPL,EQ,ARTEMIS ELECTRICALS & P L,Listed    ,18 SEP 2026,               1.00,         251036900,             15.90,     3996507448.00      
18 SEP 2026,AEQUS,EQ,AEQUS LIMITED            ,Listed    ,18 SEP 2026,              10.00,         670665635,            231.65,   155373107660.45     
18 SEP 2026,AEROENTER,EQ,AEROFLEX ENTERPRISES LTD ,Listed    ,18 SEP 2026,               2.00,         113085000,            125.50,    14191036650.00 
18 SEP 2026,AEROFLEX,EQ,AEROFLEX INDUSTRIES LTD  ,Listed    ,18 SEP 2026,               2.00,         132330768,            510.90,    67607789371.20  
18 SEP 2026,AERON,SM,AERON COMPOSITE LIMITED  ,Listed    ,18 SEP 2026,              10.00,          17020000,             80.95,     1377769000.00     
18 SEP 2026,AERONEU,EQ,AEROFLEX NEU LIMITED     ,Listed    ,18 SEP 2026,              10.00,          25796000,             67.10,     1730653640.00   
18 SEP 2026,AEROPLANE,EQ,AMIR CHAND JAG KUM (E) L ,Listed    ,18 SEP 2026,              10.00,         103551556,            201.50,    20864603018.45 
18 SEP 2026,AESTHETIK,SM,AESTHETIK ENGINEERS LTD  ,Listed    ,17 SEP 2026,              10.00,          17220175,             69.75,     1201107206.25 
18 SEP 2026,AETHER,EQ,AETHER INDUSTRIES LIMITED,Listed    ,18 SEP 2026,              10.00,         132712576,           1630.00,   216321498880.00    
18 SEP 2026,AFCONS,EQ,AFCONS INFRASTRUCTURE LTD,Listed    ,18 SEP 2026,              10.00,         367784631,            263.40,    96874471805.40    
18 SEP 2026,AFFLE,EQ,AFFLE 3I LIMITED         ,Listed    ,18 SEP 2026,               2.00,         140796384,           1603.50,   225767001744.00     
18 SEP 2026,AFFORDABLE,EQ,AFFORD ROBO & AUTO LTD   ,Listed    ,18 SEP 2026,              10.00,          11851105,            172.30,     2042063902.55
18 SEP 2026,AFIL,EQ,AKME FINTRADE (INDIA) LTD,Listed    ,18 SEP 2026,               1.00,         426749960,              8.60,     3674317155.60      
18 SEP 2026,AFSL,EQ,ABANS FINANCIAL SRVCS LTD,Listed    ,18 SEP 2026,               2.00,          50792840,            201.00,    10209360840.00      
18 SEP 2026,AGARIND,EQ,AGARWAL INDS CORP LTD.   ,Listed    ,18 SEP 2026,              10.00,          14957789,            412.65,     6172331630.85   
18 SEP 2026,AGARWALEYE,EQ,DR AGARWALS HEALTH CARE L,Listed    ,18 SEP 2026,               1.00,         316983028,            500.45,   158634156362.60
18 SEP 2026,AGARWALFT,SM,AGARWAL FLOAT GLASS I LTD,Listed    ,18 SEP 2026,              10.00,           7243488,             26.00,      188330688.00 
18 SEP 2026,AGARWALTUF,SM,AGARWAL TOUGH GLASS IND L,Listed    ,18 SEP 2026,              10.00,          17674600,            159.45,     2818214970.00
18 SEP 2026,AGI,EQ,AGI GREENPAC LIMITED     ,Listed    ,18 SEP 2026,               2.00,          64697381,            745.05,    48202783714.05       
18 SEP 2026,AGIIL,EQ,AGI INFRA LIMITED        ,Listed    ,18 SEP 2026,               1.00,         124997388,            270.45,    33805543584.60     
18 SEP 2026,AGL,EQ,ALLCARGO GLOBAL LIMITED  ,Listed    ,18 SEP 2026,               2.00,         982782096,             13.80,    13562392924.80       
18 SEP 2026,AGNI,SM,AGNI GREEN POWER LTD     ,Listed    ,18 SEP 2026,              10.00,          19534800,             15.30,      298882440.00      
18 SEP 2026,AGRITECH,EQ,AGRI-TECH (INDIA) LIMITED,Listed    ,18 SEP 2026,              10.00,           5940000,             98.35,      584080200.00  
18 SEP 2026,AGROPHOS,EQ,AGRO PHOS INDIA LIMITED  ,Listed    ,18 SEP 2026,              10.00,          20274115,             23.65,      479280078.60  
18 SEP 2026,AGSTRA,BZ,AGS TRANSACT TECH LTD    ,Listed    ,18 SEP 2026,              10.00,         128433076,              1.95,      247875836.70    
18 SEP 2026,AGUL,SM,A G UNIVERSAL LIMITED    ,Listed    ,09 SEP 2026,              10.00,           5484000,             45.75,      250893000.00      
18 SEP 2026,AHCL,EQ,ANLON HEALTHCARE LIMITED ,Listed    ,18 SEP 2026,               2.00,         531515000,             22.90,    12171693500.00      
18 SEP 2026,AHIMSA,ST,AHIMSA INDUSTRIES LTD.   ,Listed    ,04 SEP 2026,              10.00,           5473990,             25.75,      140955242.50    
18 SEP 2026,AHLADA,EQ,AHLADA ENGINEERS LIMITED ,Listed    ,18 SEP 2026,              10.00,          12921000,             37.35,      482340930.00    
18 SEP 2026,AHLEAST,EQ,ASIAN HOTELS (EAST) LTD  ,Listed    ,18 SEP 2026,              10.00,          17291696,            135.60,     2344581060.65   
18 SEP 2026,AHLUCONT,EQ,AHLUWALIA CONT IND LTD   ,Listed    ,18 SEP 2026,               2.00,          66987560,            584.70,    39167626332.00  
18 SEP 2026,AHLWEST,BE,ASIAN HOTELS (WEST) LTD  ,Listed    ,18 SEP 2026,              10.00,          11651210,            544.25,     6341171042.50   
18 SEP 2026,AIAENG,EQ,AIA ENGINEERING LIMITED  ,Listed    ,18 SEP 2026,               2.00,          93320370,           3973.30,   370789826121.00    
18 SEP 2026,AIIL,EQ,AUTHUM INVEST & INFRA LTD,Listed    ,18 SEP 2026,               1.00,         849225500,            559.00,   474717054500.00      
18 SEP 2026,AILIMITED,SM,ABHISHEK INTEGRATIONS LTD,Listed    ,18 SEP 2026,              10.00,          12676140,             17.25,      218663415.00 
18 SEP 2026,AIMTRON,SM,AIMTRON ELECTRONICS LTD  ,Listed    ,18 SEP 2026,              10.00,          20609177,           1662.25,    34257604468.25   
18 SEP 2026,AIRAN,EQ,AIRAN LIMITED            ,Listed    ,18 SEP 2026,               2.00,         125020000,             16.70,     2086583800.00     
18 SEP 2026,AIROLAM,EQ,AIRO LAM LIMITED         ,Listed    ,18 SEP 2026,              10.00,          15002000,             89.00,     1335178000.00   
18 SEP 2026,AISL,SM,ANI INTEGRATED SERV LTD. ,Listed    ,18 SEP 2026,              10.00,          11687200,             55.00,      642796000.00      
18 SEP 2026,AJANTPHARM,EQ,AJANTA PHARMA LIMITED    ,Listed    ,18 SEP 2026,               2.00,         124935624,           3563.60,   445220589686.40
18 SEP 2026,AJAXENGG,EQ,AJAX ENGINEERING LIMITED ,Listed    ,18 SEP 2026,               1.00,         114406800,            559.75,    64039206300.00  
18 SEP 2026,AJMERA,EQ,AJMERA REALTY & INF I LTD,Listed    ,18 SEP 2026,               2.00,         196795650,            115.60,    22749577140.00    
18 SEP 2026,AJOONI,EQ,AJOONI BIOTECH LIMITED   ,Listed    ,18 SEP 2026,               2.00,         172243598,              3.30,      564959001.45    
18 SEP 2026,AKANKSHA,SM,AKANKSHA POWER N INFRA L ,Listed    ,18 SEP 2026,              10.00,          19580520,            139.65,     2734419618.00  
18 SEP 2026,AKASH,EQ,AKASH INFRA-PROJECTS LTD ,Listed    ,18 SEP 2026,              10.00,          16862534,             24.30,      409590950.85     
18 SEP 2026,AKCAPIT,EQ,A K CAPITAL SERVICES LTD.,Permitted ,18 SEP 2026,              10.00,           6600000,           1746.40,    11526240000.00   
18 SEP 2026,AKG,EQ,AKG EXIM LIMITED         ,Listed    ,18 SEP 2026,              10.00,          31776576,             10.35,      329523093.10       
18 SEP 2026,AKI,BE,AKI INDIA LIMITED        ,Listed    ,18 SEP 2026,               2.00,         103205956,              6.10,      630588391.15       
18 SEP 2026,AKIKO,SM,AKIKO GLOBAL SERVICES L  ,Listed    ,18 SEP 2026,              10.00,          10769600,            416.10,     4481230560.00     
18 SEP 2026,AKSHAR,EQ,AKSHAR SPINTEX LIMITED   ,Listed    ,18 SEP 2026,               1.00,         787468500,              0.40,      322862085.00    
18 SEP 2026,AKSHARCHEM,BE,AKSHARCHEM INDIA LIMITED ,Listed    ,18 SEP 2026,              10.00,           8033099,            392.15,     3150179772.85
18 SEP 2026,AKSHOPTFBR,BE,AKSH OPTIFIBRE  LTD      ,Listed    ,18 SEP 2026,               5.00,         162697971,              7.85,     1275552092.65
18 SEP 2026,AKUMS,EQ,AKUMS DRUGS AND PHARMA L ,Listed    ,18 SEP 2026,               2.00,         157393988,            783.70,   123349668395.60     
18 SEP 2026,ALANKIT,EQ,ALANKIT LIMITED          ,Listed    ,18 SEP 2026,               1.00,         271158100,              7.75,     2098763694.00   
18 SEP 2026,ALBERTDAVD,EQ,ALBERT DAVID LIMITED     ,Listed    ,18 SEP 2026,              10.00,           5707162,            833.60,     4757490243.20
18 SEP 2026,ALCODIS,SM,ALCOKRAFT DISTILLERIE LTD,Listed    ,18 SEP 2026,              10.00,          10250000,             65.00,      666250000.00   
18 SEP 2026,ALEMBICLTD,EQ,ALEMBIC LIMITED          ,Listed    ,18 SEP 2026,               2.00,         256781828,            102.65,    26353519007.65
18 SEP 2026,ALFREDHE,EQ,ALFRED HERBERT INDIA L   ,Permitted ,18 SEP 2026,              10.00,            771429,           2830.00,     2183144070.00  
18 SEP 2026,ALGOQUANT,EQ,ALGOQUANT FINTECH LIMITED,Listed    ,18 SEP 2026,               1.00,         281096028,             72.25,    20314809943.55 
18 SEP 2026,ALICON,EQ,ALICON CASTALLOY LIMITED ,Listed    ,18 SEP 2026,               5.00,          16411840,            729.35,    11969975504.00    
18 SEP 2026,ALIVUS,EQ,ALIVUS LIFE SCIENCES LTD ,Listed    ,18 SEP 2026,               2.00,         122739448,           1430.80,   175615602198.40    
18 SEP 2026,ALKALI,EQ,ALKALI METALS LTD        ,Listed    ,18 SEP 2026,              10.00,          10182506,             87.65,      892598475.95    
18 SEP 2026,ALKEM,EQ,ALKEM LABORATORIES LTD.  ,Listed    ,18 SEP 2026,               2.00,         119565000,           5466.50,   653602072500.00     
18 SEP 2026,ALKYLAMINE,EQ,ALKYL AMINES CHEM. LTD   ,Listed    ,18 SEP 2026,               2.00,          51144052,           1863.00,    95281368876.00
18 SEP 2026,ALLCARGO,EQ,ALLCARGO LOGISTICS LTD   ,Listed    ,18 SEP 2026,               2.00,        1497778469,             11.10,    16640318790.60  
18 SEP 2026,ALLDIGI,EQ,ALLDIGI TECH LIMITED     ,Listed    ,18 SEP 2026,              10.00,          15238326,            776.30,    11829512473.80   
18 SEP 2026,ALLETEC,SM,ALL E TECHNOLOGIES LTD   ,Listed    ,18 SEP 2026,              10.00,          20194176,            124.05,     2505087532.80   
18 SEP 2026,ALLTIME,EQ,ALL TIME PLASTICS LIMITED,Listed    ,18 SEP 2026,               2.00,          65507778,            208.40,    13651820935.20   
18 SEP 2026,ALMONDZ,EQ,ALMONDZ GLOBAL SEC LTD   ,Listed    ,18 SEP 2026,               1.00,         174899756,             18.50,     3239143481.10   
18 SEP 2026,ALOKINDS,EQ,ALOK INDUSTRIES LIMITED  ,Listed    ,18 SEP 2026,               1.00,        4965240401,              7.05,    35004944827.05  
18 SEP 2026,ALPA,EQ,ALPA LABORATORIES LTD    ,Listed    ,18 SEP 2026,              10.00,          21040600,             59.35,     1248759610.00      
18 SEP 2026,ALPEXSOLAR,SM,ALPEX SOLAR LIMITED      ,Listed    ,18 SEP 2026,              10.00,          25543000,            916.65,    23413990950.00
18 SEP 2026,ALPHAGEO,BE,ALPHAGEO (INDIA) LIMITED ,Listed    ,18 SEP 2026,              10.00,           6364767,            292.10,     1859148440.70  
18 SEP 2026,ALPINETEX,EQ,ALPINE TEXWORLD LIMITED  ,Listed    ,18 SEP 2026,              10.00,          38247000,             52.65,     2014087020.00 
18 SEP 2026,ALUFLUOR,EQ,ALUFLUORIDE LTD.         ,Permitted ,18 SEP 2026,              10.00,           7820482,            537.15,     4200771906.30  
18 SEP 2026,ALUWIND,SM,ALUWIND INFRA-TECH LTD   ,Listed    ,18 SEP 2026,              10.00,          24847420,             49.85,     1238643887.00   
18 SEP 2026,AMAGI,EQ,AMAGI MEDIA LABS LIMITED ,Listed    ,18 SEP 2026,               5.00,         216338944,            569.50,   123205028608.00     
18 SEP 2026,AMAL,EQ,AMAL LTD.                ,Permitted ,18 SEP 2026,              10.00,          12362662,            722.40,     8930787028.80      
18 SEP 2026,AMANTA,BE,AMANTA HEALTHCARE LIMITED,Listed    ,18 SEP 2026,              10.00,          38829351,            189.95,     7375635222.45    
18 SEP 2026,AMARJOTHI,EQ,AMARJOTHI SPINNING MILL L,Permitted ,18 SEP 2026,              10.00,           6750000,            147.05,      992722500.00 
18 SEP 2026,AMBAAUTO,SM,AMBA AUTO SALES AND SER L,Listed    ,18 SEP 2026,              10.00,          18324000,             96.00,     1759104000.00  
18 SEP 2026,AMBALALSA,BE,AMBALAL SARABHAI ENT L   ,Permitted ,18 SEP 2026,              10.00,          76633296,             39.95,     3063032841.10 
18 SEP 2026,AMBANIORGO,SM,AMBANI ORGOCHEM LIMITED  ,Listed    ,17 SEP 2026,              10.00,           8638469,            112.45,      971395839.05
18 SEP 2026,AMBER,EQ,AMBER ENTERPRISES (I) LTD,Listed    ,18 SEP 2026,              10.00,          35267767,           7125.00,   251282839875.00     
18 SEP 2026,AMBICAAGAR,EQ,AMBICA AGAR & AROMAINDLTD,Listed    ,18 SEP 2026,              10.00,          17177400,             24.90,      427545486.00
18 SEP 2026,AMBIKCO,EQ,AMBIKA COTTON MILL LTD.  ,Listed    ,18 SEP 2026,              10.00,           5725000,           1602.00,     9171450000.00   
18 SEP 2026,AMBUJACEM,EQ,AMBUJA CEMENTS LTD       ,Listed    ,18 SEP 2026,               2.00,        2484817186,            388.30,   964854513323.80 
18 SEP 2026,AMCL,SM,ANB METAL CAST LIMITED   ,Listed    ,18 SEP 2026,              10.00,          11834780,            384.40,     4549289432.00      
18 SEP 2026,AMDIND,BE,AMD INDUSTRIES LIMITED   ,Listed    ,18 SEP 2026,              10.00,          19166749,             63.25,     1212488541.75    
18 SEP 2026,AMEYA,SM,AMEYA PRECISION ENG LTD  ,Listed    ,18 SEP 2026,              10.00,           7500000,            142.55,     1069125000.00     
18 SEP 2026,AMIABLE,SM,AMIABLE LOGISTICS (I) LTD,Listed    ,17 SEP 2026,              10.00,           1748200,             70.20,      122723640.00   
18 SEP 2026,AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,Listed    ,18 SEP 2026,               2.00,          41000000,             37.20,     1524380000.00   
18 SEP 2026,AMNPLST,EQ,AMINES & PLASTICIZERS LTD,Listed    ,18 SEP 2026,               2.00,          55020000,            171.50,     9436480200.00   
18 SEP 2026,AMRUTANJAN,EQ,AMRUTAJAN HEALTH LTD     ,Listed    ,18 SEP 2026,               1.00,          28910630,            493.80,    14276069094.00
18 SEP 2026,ANANDRATHI,EQ,ANAND RATHI WEALTH LTD   ,Listed    ,18 SEP 2026,               5.00,         166041268,           2229.40,   370172402879.20
18 SEP 2026,ANANTAM,IV,ANANTAM HIGHWAYS TRUST   ,Listed    ,18 SEP 2026,             100.00,         217500000,            106.45,    23150700000.00   
18 SEP 2026,ANANTRAJ,EQ,ANANT RAJ LIMITED        ,Listed    ,18 SEP 2026,               2.00,         359876930,            606.15,   218139401119.50  
18 SEP 2026,ANAWIL,SM,ANAWIL WIRE AND ENGIN LTD,Listed    ,18 SEP 2026,              10.00,          24999800,            445.40,    11134910920.00    
