Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
01 JUL 2026,ABANSENT,BE,ABANS ENTERPRISES LTD.   ,Permitted ,01 JUL 2026,               2.00,          69748880,             28.85,     2012255188.00  
01 JUL 2026,ABB,EQ,ABB INDIA LIMITED        ,Listed    ,01 JUL 2026,               2.00,         211908375,           6937.00,  1470008397375.00       
01 JUL 2026,ABBOTINDIA,EQ,ABBOTT INDIA LIMITED     ,Permitted ,01 JUL 2026,              10.00,          21249302,          25550.00,   542919666100.00
01 JUL 2026,ABCAPITAL,EQ,ADITYA BIRLA CAPITAL LTD.,Listed    ,01 JUL 2026,              10.00,        2621853064,            393.15,  1030781532111.60 
01 JUL 2026,ABCOTS,EQ,A B COTSPIN INDIA LIMITED,Listed    ,01 JUL 2026,              10.00,          21963620,            220.35,     4839683667.00    
01 JUL 2026,ABDL,EQ,ALLIED BLEND N DISTILS L ,Listed    ,01 JUL 2026,               2.00,         279710151,            669.55,   187279931602.05      
01 JUL 2026,ABFRL,EQ,ADITYA BIRLA FASHION & RT,Listed    ,01 JUL 2026,              10.00,        1220510115,             58.65,    71607328447.05     
01 JUL 2026,ABHAPOWER,SM,ABHA POWER N STEEL LTD   ,Listed    ,01 JUL 2026,              10.00,          18587830,             27.70,      514882891.00 
01 JUL 2026,ABINFRA,EQ,A B INFRABUILD LIMITED   ,Listed    ,01 JUL 2026,               1.00,         638789360,             11.00,     7026682960.00   
01 JUL 2026,ABLBL,EQ,ADITYA BIRLA LIFES BRAN L,Listed    ,01 JUL 2026,              10.00,        1220521649,             96.10,   117316540901.90     
01 JUL 2026,ABMINTLLTD,EQ,ABM INTERNATIONAL LTD    ,Listed    ,01 JUL 2026,              10.00,           9408000,             41.55,      390902400.00
01 JUL 2026,ABMKNO,EQ,A B M KNOWLEDGEWARE LTD. ,Permitted ,01 JUL 2026,               5.00,          20002200,            202.70,     4054845984.00    
01 JUL 2026,ABNINT,IT,A B N INTERCORP LIMITED  ,Listed    ,Not Traded ,              10.00,            419532,            200.00,       83906400.00    
01 JUL 2026,ABREL,EQ,ADITYA BIRLA REAL EST LTD,Listed    ,01 JUL 2026,              10.00,         111695680,           1396.00,   155927169280.00     
01 JUL 2026,ABSLAMC,EQ,ADIT BIRL SUN LIF AMC LTD,Listed    ,01 JUL 2026,               5.00,         289175042,           1144.60,   330989753073.20   
01 JUL 2026,ABSMARINE,ST,ABS MARINE SERVICES LTD  ,Listed    ,01 JUL 2026,              10.00,          24550000,            233.60,     5734880000.00 
01 JUL 2026,ACC,EQ,ACC LIMITED              ,Listed    ,01 JUL 2026,              10.00,         187787263,           1332.20,   250170191768.60       
01 JUL 2026,ACCELYA,EQ,ACCELYA SOLN INDIA LTD   ,Listed    ,01 JUL 2026,              10.00,          14926261,           1101.00,    16433813361.00   
01 JUL 2026,ACCENTMIC,SM,ACCENT MICROCELL LIMITED ,Listed    ,01 JUL 2026,              10.00,          23989020,            496.30,    11905750626.00 
01 JUL 2026,ACCORD,ST,ACCORD SYNERGY LIMITED   ,Listed    ,01 JUL 2026,              10.00,           3472000,            154.15,      535208800.00    
01 JUL 2026,ACCPL,ST,ACCRETION PHARMA LIMITED ,Listed    ,01 JUL 2026,              10.00,          11116000,            169.00,     1878604000.00     
01 JUL 2026,ACCURACY,EQ,ACCURACY SHIPPING LIMITED,Listed    ,01 JUL 2026,               1.00,         150560000,              5.45,      823563200.00  
01 JUL 2026,ACE,EQ,ACTION CONST EQUIP LTD   ,Listed    ,01 JUL 2026,               2.00,         119083196,            999.10,   118976021123.60       
01 JUL 2026,ACEINTEG,EQ,ACE INTEGRATED SOLU. LTD.,Listed    ,01 JUL 2026,              10.00,          10200000,             22.45,      229194000.00  
01 JUL 2026,ACETEC,SM,ACETECH E-COMMERCE LTD   ,Listed    ,30 JUN 2026,              10.00,          16383735,            123.30,     2020114525.50    
01 JUL 2026,ACI,EQ,ARCHEAN CHEMICAL IND LTD ,Listed    ,01 JUL 2026,               2.00,         123458394,            518.25,    63982312690.50       
01 JUL 2026,ACL,EQ,ANDHRA CEMENTS LIMITED   ,Listed    ,01 JUL 2026,              10.00,          92172140,             52.20,     4810463986.60       
01 JUL 2026,ACMESOLAR,EQ,ACME SOLAR HOLDINGS LTD  ,Listed    ,01 JUL 2026,               2.00,         706874336,            390.80,   276246490508.80 
01 JUL 2026,ACSTECH,EQ,A C S TECHNOLOGIES LTD.  ,Permitted ,01 JUL 2026,              10.00,          60681608,             44.05,     2673024832.40   
01 JUL 2026,ACTIVEINFR,SM,ACTIVE INFRASTRUCTURES L ,Listed    ,30 JUN 2026,               5.00,          15015016,            178.50,     2680180356.00
01 JUL 2026,ACUTAAS,EQ,ACUTAAS CHEMICALS LIMITED,Listed    ,01 JUL 2026,               5.00,          81871122,           3567.50,   292075227735.00   
01 JUL 2026,ADANIENSOL,EQ,ADANI ENERGY SOLUTION LTD,Listed    ,01 JUL 2026,              10.00,        1201282642,           1521.40,  1827631411538.80
01 JUL 2026,ADANIENT,EQ,ADANI ENTERPRISES LIMITED,Listed    ,01 JUL 2026,               1.00,        1300905023,           3143.60,  4089525030302.80  
01 JUL 2026,ADANIGREEN,EQ,ADANI GREEN ENERGY LTD   ,Listed    ,01 JUL 2026,              10.00,        1647176155,           1535.00,  2528415397925.00
01 JUL 2026,ADANIPORTS,EQ,ADANI PORT & SEZ LTD     ,Listed    ,01 JUL 2026,               2.00,        2303959098,           1848.20,  4258177204923.60
01 JUL 2026,ADANIPOWER,EQ,ADANI POWER LTD          ,Listed    ,01 JUL 2026,               2.00,       19284694705,            226.85,  4374925840776.30
01 JUL 2026,ADDICTIVE,SM,ADDICTIVE LEARNING TECH L,Listed    ,01 JUL 2026,              10.00,          15909732,             40.75,      648321579.00 
01 JUL 2026,ADFFOODS,EQ,ADF FOODS LIMITED        ,Listed    ,01 JUL 2026,               2.00,         109863595,            307.85,    33821507720.75  
01 JUL 2026,ADISOFT,SM,ADISOFT TECHNOLOGIES LTD ,Listed    ,01 JUL 2026,              10.00,          16318000,            183.00,     2986194000.00   
01 JUL 2026,ADL,EQ,ARCHIDPLY DECOR LIMITED  ,Listed    ,01 JUL 2026,              10.00,           5566250,             72.90,      405835287.50       
01 JUL 2026,ADOR,EQ,ADOR WELDING LTD         ,Listed    ,01 JUL 2026,              10.00,          17402815,           1248.40,    21725674246.00      
01 JUL 2026,ADROITINFO,EQ,ADROIT INFOTECH LIMITED  ,Listed    ,01 JUL 2026,              10.00,          54177208,              9.00,      488678416.15
01 JUL 2026,ADSL,EQ,ALLIED DIGITAL SERV. LTD ,Listed    ,01 JUL 2026,               5.00,          56568528,            125.60,     7104441431.50      
01 JUL 2026,ADVAIT,EQ,ADVAIT ENRGY TRANSITION L,Listed    ,01 JUL 2026,              10.00,          10943011,           2305.20,    25225828957.20    
01 JUL 2026,ADVANCE,EQ,ADVANCE AGROLIFE LIMITED ,Listed    ,01 JUL 2026,              10.00,          64285720,            106.85,     6867643467.60   
01 JUL 2026,ADVANIHOTR,EQ,ADVANI HOT.& RES.(I) LTD ,Listed    ,01 JUL 2026,               2.00,          92438500,             53.55,     4950081675.00
01 JUL 2026,ADVENTHTL,EQ,ADVENT HOTELS INTERNATI L,Listed    ,01 JUL 2026,              10.00,          53942887,            138.15,     7451670410.20 
01 JUL 2026,ADVENZYMES,EQ,ADVANCED ENZYME TECH LTD ,Listed    ,01 JUL 2026,               2.00,         111976150,            314.60,    35227696790.00
01 JUL 2026,AEGISLOG,EQ,AEGIS LOGISTICS LIMITED  ,Listed    ,01 JUL 2026,               1.00,         351000000,           1254.70,   440399700000.00  
01 JUL 2026,AEGISVOPAK,EQ,AEGIS VOPAK TERMINALS LTD,Listed    ,01 JUL 2026,              10.00,        1107991489,            235.50,   260931995659.50
01 JUL 2026,AEPL,EQ,ARTEMIS ELECTRICALS & P L,Listed    ,01 JUL 2026,               1.00,         251036900,             17.45,     4375573167.00      
01 JUL 2026,AEQUS,EQ,AEQUS LIMITED            ,Listed    ,01 JUL 2026,              10.00,         670665635,            237.85,   159524527941.10     
01 JUL 2026,AEROENTER,EQ,AEROFLEX ENTERPRISES LTD ,Listed    ,01 JUL 2026,               2.00,         113085000,            139.90,    15819460650.00 
01 JUL 2026,AEROFLEX,EQ,AEROFLEX INDUSTRIES LTD  ,Listed    ,01 JUL 2026,               2.00,         132330768,            488.50,    64643580168.00  
01 JUL 2026,AERON,SM,AERON COMPOSITE LIMITED  ,Listed    ,01 JUL 2026,              10.00,          17020000,             76.50,     1302030000.00     
01 JUL 2026,AERONEU,EQ,AEROFLEX NEU LIMITED     ,Listed    ,01 JUL 2026,              10.00,          25796000,             95.10,     2453457560.00   
01 JUL 2026,AESTHETIK,SM,AESTHETIK ENGINEERS LTD  ,Listed    ,01 JUL 2026,              10.00,          17220175,             73.45,     1264821853.75 
01 JUL 2026,AETHER,EQ,AETHER INDUSTRIES LIMITED,Listed    ,01 JUL 2026,              10.00,         132712576,           1326.90,   176096317094.40    
01 JUL 2026,AFCONS,EQ,AFCONS INFRASTRUCTURE LTD,Listed    ,01 JUL 2026,              10.00,         367784631,            309.00,   113645450979.00    
01 JUL 2026,AFFLE,EQ,AFFLE 3I LIMITED         ,Listed    ,01 JUL 2026,               2.00,         140796384,           1430.90,   201465545865.60     
01 JUL 2026,AFFORDABLE,BE,AFFORD ROBO & AUTO LTD   ,Listed    ,01 JUL 2026,              10.00,          11851105,            173.25,     2053322452.30
01 JUL 2026,AFIL,BE,AKME FINTRADE (INDIA) LTD,Listed    ,01 JUL 2026,               1.00,         426749960,             10.50,     4489409579.20      
01 JUL 2026,AFSL,EQ,ABANS FINANCIAL SRVCS LTD,Listed    ,01 JUL 2026,               2.00,          50792840,            201.30,    10224090763.60      
01 JUL 2026,AGARIND,EQ,AGARWAL INDS CORP LTD.   ,Listed    ,01 JUL 2026,              10.00,          14957789,            529.70,     7923140833.30   
01 JUL 2026,AGARWALEYE,EQ,DR AGARWALS HEALTH CARE L,Listed    ,01 JUL 2026,               1.00,         316983028,            469.05,   148680889283.40
01 JUL 2026,AGARWALFT,ST,AGARWAL FLOAT GLASS I LTD,Listed    ,01 JUL 2026,              10.00,           7243488,             40.40,      292636915.20 
01 JUL 2026,AGARWALTUF,SM,AGARWAL TOUGH GLASS IND L,Listed    ,01 JUL 2026,              10.00,          17674600,            132.00,     2333047200.00
01 JUL 2026,AGI,EQ,AGI GREENPAC LIMITED     ,Listed    ,01 JUL 2026,               2.00,          64697381,            700.85,    45343159473.85       
01 JUL 2026,AGIIL,EQ,AGI INFRA LIMITED        ,Listed    ,01 JUL 2026,               1.00,         124997388,            360.35,    45042808765.80     
01 JUL 2026,AGNI,SM,AGNI GREEN POWER LTD     ,Listed    ,01 JUL 2026,              10.00,          19534800,             18.60,      363347280.00      
01 JUL 2026,AGRITECH,BE,AGRI-TECH (INDIA) LIMITED,Listed    ,01 JUL 2026,              10.00,           5940000,            114.00,      677160000.00  
01 JUL 2026,AGROPHOS,EQ,AGRO PHOS INDIA LIMITED  ,Listed    ,01 JUL 2026,              10.00,          20274115,             30.85,      625050965.45  
01 JUL 2026,AGUL,SM,A G UNIVERSAL LIMITED    ,Listed    ,01 JUN 2026,              10.00,           5484000,             63.90,      350427600.00      
01 JUL 2026,AHCL,EQ,ANLON HEALTHCARE LIMITED ,Listed    ,01 JUL 2026,               2.00,         531515000,             15.90,     8451088500.00      
01 JUL 2026,AHIMSA,ST,AHIMSA INDUSTRIES LTD.   ,Listed    ,23 MAR 2026,              10.00,           5473990,             24.70,      135207553.00    
01 JUL 2026,AHLADA,EQ,AHLADA ENGINEERS LIMITED ,Listed    ,01 JUL 2026,              10.00,          12921000,             38.50,      497587710.00    
01 JUL 2026,AHLEAST,EQ,ASIAN HOTELS (EAST) LTD  ,Listed    ,01 JUL 2026,              10.00,          17291696,            144.70,     2502454245.10   
01 JUL 2026,AHLUCONT,EQ,AHLUWALIA CONT IND LTD   ,Listed    ,01 JUL 2026,               2.00,          66987560,            843.90,    56530801884.00  
01 JUL 2026,AHLWEST,BE,ASIAN HOTELS (WEST) LTD  ,Listed    ,01 JUL 2026,              10.00,          11651210,            588.20,     6853241722.00   
01 JUL 2026,AIAENG,EQ,AIA ENGINEERING LIMITED  ,Listed    ,01 JUL 2026,               2.00,          93320370,           4996.00,   466228568520.00    
01 JUL 2026,AIIL,EQ,AUTHUM INVEST & INFRA LTD,Listed    ,01 JUL 2026,               1.00,         849225500,            513.95,   436459445725.00      
01 JUL 2026,AILIMITED,ST,ABHISHEK INTEGRATIONS LTD,Listed    ,01 JUL 2026,              10.00,           6021570,             34.30,      206539851.00 
01 JUL 2026,AIMTRON,SM,AIMTRON ELECTRONICS LTD  ,Listed    ,01 JUL 2026,              10.00,          20609177,           1234.95,    25451303136.15   
01 JUL 2026,AIRAN,EQ,AIRAN LIMITED            ,Listed    ,01 JUL 2026,               2.00,         125020000,             15.95,     1996569400.00     
01 JUL 2026,AIROLAM,EQ,AIRO LAM LIMITED         ,Listed    ,01 JUL 2026,              10.00,          15002000,             95.25,     1428940500.00   
01 JUL 2026,AISL,SM,ANI INTEGRATED SERV LTD. ,Listed    ,30 JUN 2026,              10.00,          11687200,             54.95,      642211640.00      
01 JUL 2026,AJANTPHARM,EQ,AJANTA PHARMA LIMITED    ,Listed    ,01 JUL 2026,               2.00,         124935624,           3347.50,   418222001340.00
01 JUL 2026,AJAXENGG,EQ,AJAX ENGINEERING LIMITED ,Listed    ,01 JUL 2026,               1.00,         114406800,            539.85,    61762510980.00  
01 JUL 2026,AJMERA,EQ,AJMERA REALTY & INF I LTD,Listed    ,01 JUL 2026,               2.00,         196795650,            133.10,    26193501015.00    
01 JUL 2026,AJOONI,EQ,AJOONI BIOTECH LIMITED   ,Listed    ,01 JUL 2026,               2.00,         172243598,              3.75,      642468620.55    
01 JUL 2026,AKANKSHA,ST,AKANKSHA POWER N INFRA L ,Listed    ,01 JUL 2026,              10.00,          19580520,             86.00,     1683924720.00  
01 JUL 2026,AKASH,EQ,AKASH INFRA-PROJECTS LTD ,Listed    ,01 JUL 2026,              10.00,          16862534,             26.25,      442472892.15     
01 JUL 2026,AKCAPIT,EQ,A K CAPITAL SERVICES LTD.,Permitted ,01 JUL 2026,              10.00,           6600000,           1754.80,    11581680000.00   
01 JUL 2026,AKG,EQ,AKG EXIM LIMITED         ,Listed    ,01 JUL 2026,              10.00,          31776576,             10.85,      345411381.10       
01 JUL 2026,AKI,EQ,AKI INDIA LIMITED        ,Listed    ,01 JUL 2026,               2.00,         103205956,              4.75,      489196231.45       
01 JUL 2026,AKIKO,ST,AKIKO GLOBAL SERVICES L  ,Listed    ,01 JUL 2026,              10.00,          10769600,            286.00,     3080105600.00     
01 JUL 2026,AKSHAR,EQ,AKSHAR SPINTEX LIMITED   ,Listed    ,01 JUL 2026,               1.00,         787468500,              0.45,      338611455.00    
01 JUL 2026,AKSHARCHEM,EQ,AKSHARCHEM INDIA LIMITED ,Listed    ,01 JUL 2026,              10.00,           8033099,            242.90,     1951239747.10
01 JUL 2026,AKSHOPTFBR,BE,AKSH OPTIFIBRE  LTD      ,Listed    ,01 JUL 2026,               5.00,         162697971,              6.85,     1116108081.05
01 JUL 2026,AKUMS,EQ,AKUMS DRUGS AND PHARMA L ,Listed    ,01 JUL 2026,               2.00,         157393988,            630.85,    99291997329.80     
01 JUL 2026,ALANKIT,EQ,ALANKIT LIMITED          ,Listed    ,01 JUL 2026,               1.00,         271158100,              8.15,     2209938515.00   
01 JUL 2026,ALBERTDAVD,EQ,ALBERT DAVID LIMITED     ,Listed    ,01 JUL 2026,              10.00,           5707162,            717.25,     4093461944.50
01 JUL 2026,ALCODIS,ST,ALCOKRAFT DISTILLERIE LTD,Listed    ,01 JUL 2026,              10.00,          10250000,             71.90,      736975000.00   
01 JUL 2026,ALEMBICLTD,EQ,ALEMBIC LIMITED          ,Listed    ,01 JUL 2026,               2.00,         256781828,             91.55,    23505808535.10
01 JUL 2026,ALGOQUANT,EQ,ALGOQUANT FINTECH LIMITED,Listed    ,01 JUL 2026,               1.00,         281096028,             57.05,    16033717437.10 
01 JUL 2026,ALICON,EQ,ALICON CASTALLOY LIMITED ,Listed    ,01 JUL 2026,               5.00,          16411840,            660.55,    10840840912.00    
01 JUL 2026,ALIVUS,EQ,ALIVUS LIFE SCIENCES LTD ,Listed    ,01 JUL 2026,               2.00,         122739448,           1136.40,   139481108707.20    
01 JUL 2026,ALKALI,BE,ALKALI METALS LTD        ,Listed    ,01 JUL 2026,              10.00,          10182506,             82.00,      834965492.00    
01 JUL 2026,ALKEM,EQ,ALKEM LABORATORIES LTD.  ,Listed    ,01 JUL 2026,               2.00,         119565000,           5567.50,   665678137500.00     
01 JUL 2026,ALKYLAMINE,EQ,ALKYL AMINES CHEM. LTD   ,Listed    ,01 JUL 2026,               2.00,          51144052,           1765.90,    90315281426.80
01 JUL 2026,ALLCARGO,EQ,ALLCARGO LOGISTICS LTD   ,Listed    ,01 JUL 2026,               2.00,        1497778469,              8.20,    12266805661.10  
01 JUL 2026,ALLDIGI,EQ,ALLDIGI TECH LIMITED     ,Listed    ,01 JUL 2026,              10.00,          15238326,            803.50,    12243994941.00   
01 JUL 2026,ALLETEC,ST,ALL E TECHNOLOGIES LTD   ,Listed    ,01 JUL 2026,              10.00,          20194176,            136.85,     2763572985.60   
01 JUL 2026,ALLTIME,EQ,ALL TIME PLASTICS LIMITED,Listed    ,01 JUL 2026,               2.00,          65507778,            239.35,    15677976508.75   
01 JUL 2026,ALMONDZ,EQ,ALMONDZ GLOBAL SEC LTD   ,Listed    ,01 JUL 2026,               1.00,         174899756,             13.05,     2282441815.80   
01 JUL 2026,ALOKINDS,EQ,ALOK INDUSTRIES LIMITED  ,Listed    ,01 JUL 2026,               1.00,        4965240401,             12.95,    64299863192.95  
01 JUL 2026,ALPA,EQ,ALPA LABORATORIES LTD    ,Listed    ,01 JUL 2026,              10.00,          21040600,             68.90,     1449486934.00      
01 JUL 2026,ALPEXSOLAR,SM,ALPEX SOLAR LIMITED      ,Listed    ,01 JUL 2026,              10.00,          25543000,            896.15,    22890359450.00
01 JUL 2026,ALPHAGEO,EQ,ALPHAGEO (INDIA) LIMITED ,Listed    ,01 JUL 2026,              10.00,           6364767,            198.30,     1262133296.10  
01 JUL 2026,ALUWIND,SM,ALUWIND INFRA-TECH LTD   ,Listed    ,01 JUL 2026,              10.00,          24847420,             47.75,     1186464305.00   
01 JUL 2026,AMAGI,EQ,AMAGI MEDIA LABS LIMITED ,Listed    ,01 JUL 2026,               5.00,         216338944,            540.20,   116866297548.80     
01 JUL 2026,AMANTA,BE,AMANTA HEALTHCARE LIMITED,Listed    ,01 JUL 2026,              10.00,          38829351,            161.60,     6274046534.60    
01 JUL 2026,AMBAAUTO,SM,AMBA AUTO SALES AND SER L,Listed    ,01 JUL 2026,              10.00,          18324000,             79.85,     1463171400.00  
01 JUL 2026,AMBALALSA,EQ,AMBALAL SARABHAI ENT L   ,Permitted ,01 JUL 2026,              10.00,          76633296,             31.80,     2437705145.75 
01 JUL 2026,AMBANIORGO,SM,AMBANI ORGOCHEM LIMITED  ,Listed    ,30 JUN 2026,              10.00,           7658659,            118.00,      903721762.00
01 JUL 2026,AMBER,EQ,AMBER ENTERPRISES (I) LTD,Listed    ,01 JUL 2026,              10.00,          35267767,           7451.00,   262780131917.00     
01 JUL 2026,AMBICAAGAR,EQ,AMBICA AGAR & AROMAINDLTD,Listed    ,01 JUL 2026,              10.00,          17177400,             25.00,      429263226.00
01 JUL 2026,AMBIKCO,EQ,AMBIKA COTTON MILL LTD.  ,Listed    ,01 JUL 2026,              10.00,           5725000,           1739.10,     9956347500.00   
01 JUL 2026,AMBUJACEM,EQ,AMBUJA CEMENTS LTD       ,Listed    ,01 JUL 2026,               2.00,        2484817186,            418.85,  1040765678356.10 
01 JUL 2026,AMCL,SM,ANB METAL CAST LIMITED   ,Listed    ,01 JUL 2026,              10.00,          11834780,            400.95,     4745155041.00      
01 JUL 2026,AMDIND,EQ,AMD INDUSTRIES LIMITED   ,Listed    ,01 JUL 2026,              10.00,          19166749,             45.80,      878220439.20    
01 JUL 2026,AMEYA,SM,AMEYA PRECISION ENG LTD  ,Listed    ,01 JUL 2026,              10.00,           7500000,            107.00,      802500000.00     
01 JUL 2026,AMIABLE,SM,AMIABLE LOGISTICS (I) LTD,Listed    ,30 JUN 2026,              10.00,           1748200,             80.95,      141516790.00   
01 JUL 2026,AMIRCHAND,EQ,AMIR CHAND JAG KUM (E) L ,Listed    ,01 JUL 2026,              10.00,         103551556,            147.55,    15276961056.70 
01 JUL 2026,AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,Listed    ,01 JUL 2026,               2.00,          41000000,             37.70,     1545290000.00   
01 JUL 2026,AMNPLST,EQ,AMINES & PLASTICIZERS LTD,Listed    ,01 JUL 2026,               2.00,          55020000,            190.60,    10487362200.00   
01 JUL 2026,AMRUTANJAN,EQ,AMRUTAJAN HEALTH LTD     ,Listed    ,01 JUL 2026,               1.00,          28910630,            550.75,    15922529472.50
01 JUL 2026,ANANDRATHI,EQ,ANAND RATHI WEALTH LTD   ,Listed    ,01 JUL 2026,               5.00,         166041268,           1964.90,   326254487493.20
01 JUL 2026,ANANTAM,IV,ANANTAM HIGHWAYS TRUST   ,Listed    ,01 JUL 2026,             100.00,         217500000,            104.10,    22639575000.00   
01 JUL 2026,ANANTRAJ,EQ,ANANT RAJ LIMITED        ,Listed    ,01 JUL 2026,               2.00,         359876930,            516.90,   186020385117.00  
01 JUL 2026,ANDHRAPAP,EQ,ANDHRA PAPER LIMITED     ,Listed    ,01 JUL 2026,               2.00,         198850195,             63.05,    12537504794.75 
01 JUL 2026,ANDHRSUGAR,EQ,ANDHRA SUGARS LTD        ,Listed    ,01 JUL 2026,               2.00,         135535390,             79.30,    10746601073.10
01 JUL 2026,ANGELONE,EQ,ANGEL ONE LIMITED        ,Listed    ,01 JUL 2026,               1.00,         913349399,            340.40,   310904135419.60  
01 JUL 2026,ANIKINDS,BE,ANIK INDUSTRIES LTD      ,Listed    ,01 JUL 2026,              10.00,          27753486,             45.70,     1268056775.35  
01 JUL 2026,ANKITMETAL,BZ,ANKIT MET & POW LTD      ,Listed    ,01 JUL 2026,              10.00,         141110500,              1.50,      208843540.00
01 JUL 2026,ANLON,ST,ANLON TECHNOLOGY SOL LTD ,Listed    ,01 JUL 2026,              10.00,           6255400,            639.50,     4000328300.00     
01 JUL 2026,ANMOL,EQ,ANMOL INDIA LIMITED      ,Listed    ,01 JUL 2026,              10.00,          56914150,             11.15,      634023631.00     
01 JUL 2026,ANNAPURNA,SM,ANNAPURNA SWADISHT LTD   ,Listed    ,01 JUL 2026,              10.00,          21820000,            131.50,     2869330000.00 
01 JUL 2026,ANONDITA,SM,ANONDITA MEDICARE LIMITED,Listed    ,01 JUL 2026,              10.00,          18086618,           1169.65,    21155012743.70  
01 JUL 2026,ANSALAPI,BZ,ANSAL PROP & INFRA LTD   ,Listed    ,01 JUL 2026,               5.00,         157404876,              2.90,      453326042.90  
01 JUL 2026,ANTELOPUS,EQ,ANTELOPUS SELAN ENRGY LTD,Listed    ,01 JUL 2026,              10.00,          35162358,            796.05,    27990995085.90 
01 JUL 2026,ANTGRAPHIC,EQ,ANTARCTICA LTD           ,Listed    ,01 JUL 2026,               1.00,         155009600,              0.80,      124007680.00
