Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
27 AUG 2026,AARON,EQ,AARON INDUSTRIES LIMITED ,Listed    ,27 AUG 2026,              10.00,          20946478,            135.70,     2842646529.40     
27 AUG 2026,AARTECH,BE,AARTECH SOLONICS LIMITED ,Listed    ,27 AUG 2026,               5.00,          31770375,             49.60,     1576446007.50   
27 AUG 2026,AARTIDRUGS,EQ,AARTI DRUGS LTD.         ,Listed    ,27 AUG 2026,              10.00,          91270000,            417.90,    38141733000.00
27 AUG 2026,AARTIIND,EQ,AARTI INDUSTRIES LTD     ,Listed    ,27 AUG 2026,               5.00,         362594491,            538.90,   195402171199.90  
27 AUG 2026,AARTIPHARM,EQ,AARTI PHARMALABS LIMITED ,Listed    ,27 AUG 2026,               5.00,          90657751,            813.50,    73750080438.50
27 AUG 2026,AARTISURF,BE,AARTI SURFACTANTS LIMITED,Listed    ,27 AUG 2026,              10.00,           8464995,            539.90,     4570250800.50 
27 AUG 2026,AARVI,EQ,AARVI ENCON LIMITED      ,Listed    ,27 AUG 2026,              10.00,          14844100,            145.05,     2153433587.00     
27 AUG 2026,AASTHA,EQ,AASTHA SPINTEX LIMITED   ,Listed    ,27 AUG 2026,              10.00,          44142190,             88.35,     3900403908.40    
27 AUG 2026,AATMAJ,SM,AATMAJ HEALTHCARE LIMITED,Listed    ,27 AUG 2026,               5.00,          22600000,             18.25,      412450000.00    
27 AUG 2026,AAVAS,EQ,AAVAS FINANCIERS LIMITED ,Listed    ,27 AUG 2026,              10.00,          79287782,           1269.40,   100647910470.80     
27 AUG 2026,ABAN,BE,ABAN OFFSHORE LTD.       ,Listed    ,27 AUG 2026,               2.00,          58365323,             15.45,      900576933.90      
27 AUG 2026,ABANSENT,EQ,ABANS ENTERPRISES LTD.   ,Permitted ,27 AUG 2026,               2.00,          69748880,             27.50,     1918791688.80  
27 AUG 2026,ABB,EQ,ABB INDIA LIMITED        ,Listed    ,27 AUG 2026,               2.00,         211908375,           7490.00,  1587193728750.00       
27 AUG 2026,ABBOTINDIA,EQ,ABBOTT INDIA LIMITED     ,Permitted ,27 AUG 2026,              10.00,          21249302,          26350.00,   559919107700.00
27 AUG 2026,ABCAPITAL,EQ,ADITYA BIRLA CAPITAL LTD.,Listed    ,27 AUG 2026,              10.00,        2621853064,            410.00,  1074959756240.00 
27 AUG 2026,ABCOTS,EQ,A B COTSPIN INDIA LIMITED,Listed    ,27 AUG 2026,              10.00,          21963620,            204.50,     4491560290.00    
27 AUG 2026,ABDL,EQ,ALLIED BLEND N DISTILS L ,Listed    ,27 AUG 2026,               2.00,         279710151,            607.50,   169923916732.50      
27 AUG 2026,ABFRL,EQ,ADITYA BIRLA FASHION & RT,Listed    ,27 AUG 2026,              10.00,        1220510115,             53.65,    65468162568.60     
27 AUG 2026,ABHAPOWER,SM,ABHA POWER N STEEL LTD   ,Listed    ,27 AUG 2026,              10.00,          18587830,             24.00,      446107920.00 
27 AUG 2026,ABINFRA,BE,A B INFRABUILD LIMITED   ,Listed    ,27 AUG 2026,               1.00,         638789360,             11.35,     7256647129.60   
27 AUG 2026,ABLBL,EQ,ADITYA BIRLA LIFES BRAN L,Listed    ,27 AUG 2026,              10.00,        1220521649,             85.20,   104012854927.80     
27 AUG 2026,ABMINTLLTD,BE,ABM INTERNATIONAL LTD    ,Listed    ,27 AUG 2026,              10.00,           9408000,             57.45,      540395520.00
27 AUG 2026,ABMKNO,EQ,A B M KNOWLEDGEWARE LTD. ,Permitted ,27 AUG 2026,               5.00,          20002200,            187.20,     3744611862.00    
27 AUG 2026,ABREL,EQ,ADITYA BIRLA REAL EST LTD,Listed    ,27 AUG 2026,              10.00,         111695680,           1393.40,   155636760512.00     
27 AUG 2026,ABSLAMC,EQ,ADIT BIRL SUN LIF AMC LTD,Listed    ,27 AUG 2026,               5.00,         289175042,           1046.50,   302621681453.00   
27 AUG 2026,ABSMARINE,ST,ABS MARINE SERVICES LTD  ,Listed    ,27 AUG 2026,              10.00,          24550000,            293.45,     7204197500.00 
27 AUG 2026,ACC,EQ,ACC LIMITED              ,Listed    ,27 AUG 2026,              10.00,         187787263,           1310.60,   246113986887.80       
27 AUG 2026,ACCELYA,EQ,ACCELYA SOLN INDIA LTD   ,Listed    ,27 AUG 2026,              10.00,          14926261,           1134.90,    16939813608.90   
27 AUG 2026,ACCENTMIC,SM,ACCENT MICROCELL LIMITED ,Listed    ,27 AUG 2026,              10.00,          23989020,            592.10,    14203898742.00 
27 AUG 2026,ACCORD,ST,ACCORD SYNERGY LIMITED   ,Listed    ,04 AUG 2026,              10.00,           3872000,            198.35,      768011200.00    
27 AUG 2026,ACCPL,ST,ACCRETION PHARMA LIMITED ,Listed    ,27 AUG 2026,              10.00,          11116000,            199.55,     2218197800.00     
27 AUG 2026,ACCURACY,BE,ACCURACY SHIPPING LIMITED,Listed    ,27 AUG 2026,               1.00,         150560000,              4.55,      688059200.00  
27 AUG 2026,ACE,EQ,ACTION CONST EQUIP LTD   ,Listed    ,27 AUG 2026,               2.00,         119083196,           1136.00,   135278510656.00       
27 AUG 2026,ACEINTEG,EQ,ACE INTEGRATED SOLU. LTD.,Listed    ,27 AUG 2026,              10.00,          10200000,             17.40,      177276000.00  
27 AUG 2026,ACETEC,SM,ACETECH E-COMMERCE LTD   ,Listed    ,26 AUG 2026,              10.00,          16383735,            129.00,     2113501815.00    
27 AUG 2026,ACGL,EQ,AUTOMOBILE CORPN OF GOA L,Permitted ,27 AUG 2026,              10.00,           6088622,           1805.30,    10991789296.60      
27 AUG 2026,ACI,EQ,ARCHEAN CHEMICAL IND LTD ,Listed    ,27 AUG 2026,               2.00,         123458394,            483.95,    59747689776.30       
27 AUG 2026,ACL,EQ,ANDHRA CEMENTS LIMITED   ,Listed    ,27 AUG 2026,              10.00,          92172140,             44.05,     4061104488.40       
27 AUG 2026,ACMESOLAR,EQ,ACME SOLAR HOLDINGS LTD  ,Listed    ,27 AUG 2026,               2.00,         706874336,            386.30,   273065555996.80 
27 AUG 2026,ACSTECH,BE,A C S TECHNOLOGIES LTD.  ,Permitted ,27 AUG 2026,              10.00,          60681608,             49.95,     3031046319.60   
27 AUG 2026,ACTIVEINFR,SM,ACTIVE INFRASTRUCTURES L ,Listed    ,24 AUG 2026,               5.00,          15015016,            181.20,     2720720899.20
27 AUG 2026,ACUTAAS,EQ,ACUTAAS CHEMICALS LIMITED,Listed    ,27 AUG 2026,               5.00,          81871122,           3329.20,   272565339362.40   
27 AUG 2026,ADANIENSOL,EQ,ADANI ENERGY SOLUTION LTD,Listed    ,27 AUG 2026,              10.00,        1201282642,           1617.00,  1942474032114.00
27 AUG 2026,ADANIENT,EQ,ADANI ENTERPRISES LIMITED,Listed    ,27 AUG 2026,               1.00,        1300905023,           3169.00,  4122568017887.00  
27 AUG 2026,ADANIGREEN,EQ,ADANI GREEN ENERGY LTD   ,Listed    ,27 AUG 2026,              10.00,        1647176155,           1328.50,  2188273521917.50
27 AUG 2026,ADANIPORTS,EQ,ADANI PORT & SEZ LTD     ,Listed    ,27 AUG 2026,               2.00,        2303959098,           1714.00,  3948985893972.00
27 AUG 2026,ADANIPOWER,EQ,ADANI POWER LTD          ,Listed    ,27 AUG 2026,               2.00,       19284694705,            215.00,  4146209361575.00
27 AUG 2026,ADDICTIVE,SM,ADDICTIVE LEARNING TECH L,Listed    ,27 AUG 2026,              10.00,          15909732,             45.55,      724688292.60 
27 AUG 2026,ADDIND,EQ,ADDI INDUSTRIES LTD.     ,Permitted ,27 AUG 2026,               5.00,          10796574,             86.70,      936062965.80    
27 AUG 2026,ADFFOODS,EQ,ADF FOODS LIMITED        ,Listed    ,27 AUG 2026,               2.00,         109863595,            273.80,    30080652311.00  
27 AUG 2026,ADISOFT,SM,ADISOFT TECHNOLOGIES LTD ,Listed    ,27 AUG 2026,              10.00,          16318000,            204.85,     3342742300.00   
27 AUG 2026,ADL,EQ,ARCHIDPLY DECOR LIMITED  ,Listed    ,27 AUG 2026,              10.00,           5566250,             70.90,      394702787.50       
27 AUG 2026,ADOR,EQ,ADOR WELDING LTD         ,Listed    ,27 AUG 2026,              10.00,          17402815,           1541.90,    26833400448.50      
27 AUG 2026,ADROITINFO,EQ,ADROIT INFOTECH LIMITED  ,Listed    ,27 AUG 2026,              10.00,          54177208,             10.40,      563442963.20
27 AUG 2026,ADSL,EQ,ALLIED DIGITAL SERV. LTD ,Listed    ,27 AUG 2026,               5.00,          56568528,            107.55,     6082813815.85      
27 AUG 2026,ADVAIT,EQ,ADVAIT ENRGY TRANSITION L,Listed    ,27 AUG 2026,              10.00,          10943011,           2114.70,    23141185361.70    
27 AUG 2026,ADVANCE,EQ,ADVANCE AGROLIFE LIMITED ,Listed    ,27 AUG 2026,              10.00,          64285720,            120.30,     7734857830.40   
27 AUG 2026,ADVANIHOTR,EQ,ADVANI HOT.& RES.(I) LTD ,Listed    ,27 AUG 2026,               2.00,          92438500,             49.90,     4614529920.00
27 AUG 2026,ADVENTHTL,EQ,ADVENT HOTELS INTERNATI L,Listed    ,27 AUG 2026,              10.00,          53942887,            140.50,     7580054481.25 
27 AUG 2026,ADVENZYMES,EQ,ADVANCED ENZYME TECH LTD ,Listed    ,27 AUG 2026,               2.00,         111976150,            297.60,    33324102240.00
27 AUG 2026,ADVIKCA,EQ,ADVIK CAPITAL LTD.       ,Permitted ,27 AUG 2026,               1.00,         608520425,              1.20,      724139305.75   
27 AUG 2026,AEGISLOG,EQ,AEGIS LOGISTICS LIMITED  ,Listed    ,27 AUG 2026,               1.00,         351000000,           1298.00,   455598000000.00  
27 AUG 2026,AEGISVOPAK,EQ,AEGIS VOPAK TERMINALS LTD,Listed    ,27 AUG 2026,              10.00,        1107991489,            263.50,   291955757351.50
27 AUG 2026,AEPL,EQ,ARTEMIS ELECTRICALS & P L,Listed    ,27 AUG 2026,               1.00,         251036900,             15.40,     3863457891.00      
27 AUG 2026,AEQUS,EQ,AEQUS LIMITED            ,Listed    ,27 AUG 2026,              10.00,         670665635,            246.65,   165426385529.10     
27 AUG 2026,AEROENTER,EQ,AEROFLEX ENTERPRISES LTD ,Listed    ,27 AUG 2026,               2.00,         113085000,            142.65,    16132706100.00 
27 AUG 2026,AEROFLEX,EQ,AEROFLEX INDUSTRIES LTD  ,Listed    ,27 AUG 2026,               2.00,         132330768,            522.10,    69089893972.80  
27 AUG 2026,AERON,SM,AERON COMPOSITE LIMITED  ,Listed    ,27 AUG 2026,              10.00,          17020000,             71.15,     1210973000.00     
27 AUG 2026,AERONEU,EQ,AEROFLEX NEU LIMITED     ,Listed    ,27 AUG 2026,              10.00,          25796000,             81.90,     2112176480.00   
27 AUG 2026,AEROPLANE,EQ,AMIR CHAND JAG KUM (E) L ,Listed    ,27 AUG 2026,              10.00,         103551556,            171.40,    17749772213.95 
27 AUG 2026,AESTHETIK,SM,AESTHETIK ENGINEERS LTD  ,Listed    ,27 AUG 2026,              10.00,          17220175,             72.00,     1239852600.00 
27 AUG 2026,AETHER,EQ,AETHER INDUSTRIES LIMITED,Listed    ,27 AUG 2026,              10.00,         132712576,           1677.30,   222598803724.80    
27 AUG 2026,AFCONS,EQ,AFCONS INFRASTRUCTURE LTD,Listed    ,27 AUG 2026,              10.00,         367784631,            285.05,   104837009066.55    
27 AUG 2026,AFFLE,EQ,AFFLE 3I LIMITED         ,Listed    ,27 AUG 2026,               2.00,         140796384,           1650.30,   232356272515.20     
27 AUG 2026,AFFORDABLE,BE,AFFORD ROBO & AUTO LTD   ,Listed    ,27 AUG 2026,              10.00,          11851105,            167.45,     1984704554.35
27 AUG 2026,AFIL,EQ,AKME FINTRADE (INDIA) LTD,Listed    ,27 AUG 2026,               1.00,         426749960,              9.40,     4019984623.20      
27 AUG 2026,AFSL,EQ,ABANS FINANCIAL SRVCS LTD,Listed    ,27 AUG 2026,               2.00,          50792840,            202.05,    10262185393.60      
27 AUG 2026,AGARIND,EQ,AGARWAL INDS CORP LTD.   ,Listed    ,27 AUG 2026,              10.00,          14957789,            465.50,     6962850779.50   
27 AUG 2026,AGARWALEYE,EQ,DR AGARWALS HEALTH CARE L,Listed    ,27 AUG 2026,               1.00,         316983028,            496.65,   157429620856.20
27 AUG 2026,AGARWALFT,SM,AGARWAL FLOAT GLASS I LTD,Listed    ,27 AUG 2026,              10.00,           7243488,             31.60,      228894220.80 
27 AUG 2026,AGARWALTUF,SM,AGARWAL TOUGH GLASS IND L,Listed    ,27 AUG 2026,              10.00,          17674600,            140.80,     2488583680.00
27 AUG 2026,AGI,EQ,AGI GREENPAC LIMITED     ,Listed    ,27 AUG 2026,               2.00,          64697381,            737.70,    47727257963.70       
27 AUG 2026,AGIIL,EQ,AGI INFRA LIMITED        ,Listed    ,27 AUG 2026,               1.00,         124997388,            288.80,    36099245654.40     
27 AUG 2026,AGL,EQ,ALLCARGO GLOBAL LIMITED  ,Listed    ,27 AUG 2026,               2.00,         982782096,             14.35,    14093095256.65       
27 AUG 2026,AGNI,SM,AGNI GREEN POWER LTD     ,Listed    ,27 AUG 2026,              10.00,          19534800,             15.50,      302789400.00      
27 AUG 2026,AGRITECH,EQ,AGRI-TECH (INDIA) LIMITED,Listed    ,27 AUG 2026,              10.00,           5940000,            101.10,      600593400.00  
27 AUG 2026,AGROPHOS,EQ,AGRO PHOS INDIA LIMITED  ,Listed    ,27 AUG 2026,              10.00,          20274115,             27.05,      548212069.60  
27 AUG 2026,AGSTRA,BZ,AGS TRANSACT TECH LTD    ,Listed    ,27 AUG 2026,              10.00,         128433076,              2.00,      256866152.00    
27 AUG 2026,AGUL,SM,A G UNIVERSAL LIMITED    ,Listed    ,27 AUG 2026,              10.00,           5484000,             48.45,      265699800.00      
27 AUG 2026,AHCL,EQ,ANLON HEALTHCARE LIMITED ,Listed    ,27 AUG 2026,               2.00,         531515000,             15.60,     8291634000.00      
27 AUG 2026,AHIMSA,ST,AHIMSA INDUSTRIES LTD.   ,Listed    ,21 AUG 2026,              10.00,           5473990,             25.80,      141228942.00    
27 AUG 2026,AHLADA,EQ,AHLADA ENGINEERS LIMITED ,Listed    ,27 AUG 2026,              10.00,          12921000,             38.45,      497070870.00    
27 AUG 2026,AHLEAST,EQ,ASIAN HOTELS (EAST) LTD  ,Listed    ,27 AUG 2026,              10.00,          17291696,            136.75,     2364293594.10   
27 AUG 2026,AHLUCONT,EQ,AHLUWALIA CONT IND LTD   ,Listed    ,27 AUG 2026,               2.00,          66987560,            636.60,    42644280696.00  
27 AUG 2026,AHLWEST,BE,ASIAN HOTELS (WEST) LTD  ,Listed    ,27 AUG 2026,              10.00,          11651210,            508.00,     5918814680.00   
27 AUG 2026,AIAENG,EQ,AIA ENGINEERING LIMITED  ,Listed    ,27 AUG 2026,               2.00,          93320370,           4232.30,   394959801951.00    
27 AUG 2026,AIIL,EQ,AUTHUM INVEST & INFRA LTD,Listed    ,27 AUG 2026,               1.00,         849225500,            553.90,   470386004450.00      
27 AUG 2026,AILIMITED,SM,ABHISHEK INTEGRATIONS LTD,Listed    ,27 AUG 2026,              10.00,          12676140,             18.00,      228170520.00 
27 AUG 2026,AIMTRON,SM,AIMTRON ELECTRONICS LTD  ,Listed    ,27 AUG 2026,              10.00,          20609177,           1647.15,    33946405895.55   
27 AUG 2026,AIRAN,EQ,AIRAN LIMITED            ,Listed    ,27 AUG 2026,               2.00,         125020000,             14.80,     1851546200.00     
27 AUG 2026,AIROLAM,EQ,AIRO LAM LIMITED         ,Listed    ,27 AUG 2026,              10.00,          15002000,             87.50,     1312675000.00   
27 AUG 2026,AISL,SM,ANI INTEGRATED SERV LTD. ,Listed    ,27 AUG 2026,              10.00,          11687200,             56.60,      661495520.00      
27 AUG 2026,AJANTPHARM,EQ,AJANTA PHARMA LIMITED    ,Listed    ,27 AUG 2026,               2.00,         124935624,           3543.60,   442721877206.40
27 AUG 2026,AJAXENGG,EQ,AJAX ENGINEERING LIMITED ,Listed    ,27 AUG 2026,               1.00,         114406800,            579.10,    66252977880.00  
27 AUG 2026,AJMERA,EQ,AJMERA REALTY & INF I LTD,Listed    ,27 AUG 2026,               2.00,         196795650,            117.00,    23021155137.00    
27 AUG 2026,AJOONI,EQ,AJOONI BIOTECH LIMITED   ,Listed    ,27 AUG 2026,               2.00,         172243598,              3.80,      652803236.40    
27 AUG 2026,AKANKSHA,SM,AKANKSHA POWER N INFRA L ,Listed    ,27 AUG 2026,              10.00,          19580520,            124.50,     2437774740.00  
27 AUG 2026,AKASH,EQ,AKASH INFRA-PROJECTS LTD ,Listed    ,27 AUG 2026,              10.00,          16862534,             24.30,      409928201.55     
27 AUG 2026,AKCAPIT,EQ,A K CAPITAL SERVICES LTD.,Permitted ,27 AUG 2026,              10.00,           6600000,           1686.20,    11128920000.00   
27 AUG 2026,AKG,EQ,AKG EXIM LIMITED         ,Listed    ,27 AUG 2026,              10.00,          31776576,              9.25,      293615562.25       
27 AUG 2026,AKI,EQ,AKI INDIA LIMITED        ,Listed    ,27 AUG 2026,               2.00,         103205956,              4.20,      433465015.20       
27 AUG 2026,AKIKO,SM,AKIKO GLOBAL SERVICES L  ,Listed    ,27 AUG 2026,              10.00,          10769600,            409.80,     4413382080.00     
27 AUG 2026,AKSHAR,EQ,AKSHAR SPINTEX LIMITED   ,Listed    ,27 AUG 2026,               1.00,         787468500,              0.40,      330736770.00    
27 AUG 2026,AKSHARCHEM,BE,AKSHARCHEM INDIA LIMITED ,Listed    ,27 AUG 2026,              10.00,           8033099,            365.65,     2937302649.35
27 AUG 2026,AKSHOPTFBR,BE,AKSH OPTIFIBRE  LTD      ,Listed    ,27 AUG 2026,               5.00,         162697971,              7.05,     1145393715.85
27 AUG 2026,AKUMS,EQ,AKUMS DRUGS AND PHARMA L ,Listed    ,27 AUG 2026,               2.00,         157393988,            761.20,   119808303665.60     
27 AUG 2026,ALANKIT,EQ,ALANKIT LIMITED          ,Listed    ,27 AUG 2026,               1.00,         271158100,              7.90,     2144860571.00   
27 AUG 2026,ALBERTDAVD,EQ,ALBERT DAVID LIMITED     ,Listed    ,27 AUG 2026,              10.00,           5707162,            890.25,     5080800970.50
27 AUG 2026,ALCODIS,SM,ALCOKRAFT DISTILLERIE LTD,Listed    ,27 AUG 2026,              10.00,          10250000,             69.00,      707250000.00   
27 AUG 2026,ALEMBICLTD,EQ,ALEMBIC LIMITED          ,Listed    ,27 AUG 2026,               2.00,         256781828,            102.75,    26389468463.55
27 AUG 2026,ALFREDHE,EQ,ALFRED HERBERT INDIA L   ,Permitted ,27 AUG 2026,              10.00,            771429,           2910.80,     2245475533.20  
27 AUG 2026,ALGOQUANT,EQ,ALGOQUANT FINTECH LIMITED,Listed    ,27 AUG 2026,               1.00,         281096028,             64.90,    18237510296.65 
27 AUG 2026,ALICON,EQ,ALICON CASTALLOY LIMITED ,Listed    ,27 AUG 2026,               5.00,          16411840,            683.65,    11219954416.00    
27 AUG 2026,ALIVUS,EQ,ALIVUS LIFE SCIENCES LTD ,Listed    ,27 AUG 2026,               2.00,         122739448,           1358.20,   166704718273.60    
27 AUG 2026,ALKALI,BE,ALKALI METALS LTD        ,Listed    ,27 AUG 2026,              10.00,          10182506,             65.60,      667972393.60    
27 AUG 2026,ALKEM,EQ,ALKEM LABORATORIES LTD.  ,Listed    ,27 AUG 2026,               2.00,         119565000,           5320.00,   636085800000.00     
27 AUG 2026,ALKYLAMINE,EQ,ALKYL AMINES CHEM. LTD   ,Listed    ,27 AUG 2026,               2.00,          51144052,           2045.00,   104589586340.00
27 AUG 2026,ALLCARGO,EQ,ALLCARGO LOGISTICS LTD   ,Listed    ,27 AUG 2026,               2.00,        1497778469,             12.55,    18827075355.35  
27 AUG 2026,ALLDIGI,EQ,ALLDIGI TECH LIMITED     ,Listed    ,27 AUG 2026,              10.00,          15238326,            797.20,    12147993487.20   
27 AUG 2026,ALLETEC,ST,ALL E TECHNOLOGIES LTD   ,Listed    ,27 AUG 2026,              10.00,          20194176,            116.95,     2361708883.20   
27 AUG 2026,ALLTIME,EQ,ALL TIME PLASTICS LIMITED,Listed    ,27 AUG 2026,               2.00,          65507778,            206.35,    13518185068.10   
27 AUG 2026,ALMONDZ,EQ,ALMONDZ GLOBAL SEC LTD   ,Listed    ,27 AUG 2026,               1.00,         174899756,             16.15,     2824631059.40   
27 AUG 2026,ALOKINDS,EQ,ALOK INDUSTRIES LIMITED  ,Listed    ,27 AUG 2026,               1.00,        4965240401,             10.45,    51787457382.45  
27 AUG 2026,ALPA,EQ,ALPA LABORATORIES LTD    ,Listed    ,27 AUG 2026,              10.00,          21040600,             61.20,     1287263908.00      
27 AUG 2026,ALPEXSOLAR,SM,ALPEX SOLAR LIMITED      ,Listed    ,27 AUG 2026,              10.00,          25543000,            861.20,    21997631600.00
27 AUG 2026,ALPHAGEO,BE,ALPHAGEO (INDIA) LIMITED ,Listed    ,27 AUG 2026,              10.00,           6364767,            311.00,     1979569832.35  
27 AUG 2026,ALPINETEX,EQ,ALPINE TEXWORLD LIMITED  ,Listed    ,27 AUG 2026,              10.00,          38247000,             55.65,     2129210490.00 
27 AUG 2026,ALUFLUOR,EQ,ALUFLUORIDE LTD.         ,Permitted ,27 AUG 2026,              10.00,           7820482,            458.50,     3585690997.00  
27 AUG 2026,ALUWIND,SM,ALUWIND INFRA-TECH LTD   ,Listed    ,27 AUG 2026,              10.00,          24847420,             48.35,     1201372757.00   
27 AUG 2026,AMAGI,EQ,AMAGI MEDIA LABS LIMITED ,Listed    ,27 AUG 2026,               5.00,         216338944,            578.45,   125141262156.80     
27 AUG 2026,AMAL,EQ,AMAL LTD.                ,Permitted ,27 AUG 2026,              10.00,          12362662,            741.30,     9164441340.60      
27 AUG 2026,AMANTA,BE,AMANTA HEALTHCARE LIMITED,Listed    ,27 AUG 2026,              10.00,          38829351,            187.20,     7269242800.70    
27 AUG 2026,AMARJOTHI,EQ,AMARJOTHI SPINNING MILL L,Permitted ,27 AUG 2026,              10.00,           6750000,            160.00,     1080000000.00 
27 AUG 2026,AMBAAUTO,SM,AMBA AUTO SALES AND SER L,Listed    ,27 AUG 2026,              10.00,          18324000,            115.20,     2110924800.00  
27 AUG 2026,AMBALALSA,BE,AMBALAL SARABHAI ENT L   ,Permitted ,27 AUG 2026,              10.00,          76633296,             43.15,     3305194056.50 
27 AUG 2026,AMBANIORGO,SM,AMBANI ORGOCHEM LIMITED  ,Listed    ,27 AUG 2026,              10.00,           7658659,            110.00,      842452490.00
27 AUG 2026,AMBER,EQ,AMBER ENTERPRISES (I) LTD,Listed    ,27 AUG 2026,              10.00,          35267767,           7701.00,   271597073667.00     
27 AUG 2026,AMBICAAGAR,EQ,AMBICA AGAR & AROMAINDLTD,Listed    ,27 AUG 2026,              10.00,          17177400,             24.95,      428919678.00
27 AUG 2026,AMBIKCO,EQ,AMBIKA COTTON MILL LTD.  ,Listed    ,27 AUG 2026,              10.00,           5725000,           1636.70,     9370107500.00   
27 AUG 2026,AMBUJACEM,EQ,AMBUJA CEMENTS LTD       ,Listed    ,27 AUG 2026,               2.00,        2484817186,            411.05,  1021384104305.30 
27 AUG 2026,AMCL,SM,ANB METAL CAST LIMITED   ,Listed    ,27 AUG 2026,              10.00,          11834780,            368.00,     4355199040.00      
27 AUG 2026,AMDIND,EQ,AMD INDUSTRIES LIMITED   ,Listed    ,27 AUG 2026,              10.00,          19166749,             53.35,     1022162724.15    
27 AUG 2026,AMEYA,SM,AMEYA PRECISION ENG LTD  ,Listed    ,26 AUG 2026,              10.00,           7500000,            109.45,      820875000.00     
27 AUG 2026,AMIABLE,SM,AMIABLE LOGISTICS (I) LTD,Listed    ,13 AUG 2026,              10.00,           1748200,             65.00,      113633000.00   
27 AUG 2026,AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,Listed    ,27 AUG 2026,               2.00,          41000000,             39.20,     1608020000.00   
27 AUG 2026,AMNPLST,EQ,AMINES & PLASTICIZERS LTD,Listed    ,27 AUG 2026,               2.00,          55020000,            186.80,    10278286200.00   
27 AUG 2026,AMRUTANJAN,EQ,AMRUTAJAN HEALTH LTD     ,Listed    ,27 AUG 2026,               1.00,          28910630,            517.05,    14948241241.50
27 AUG 2026,ANANDRATHI,EQ,ANAND RATHI WEALTH LTD   ,Listed    ,27 AUG 2026,               5.00,         166041268,           2182.90,   362451483917.20
27 AUG 2026,ANANTAM,IV,ANANTAM HIGHWAYS TRUST   ,Listed    ,27 AUG 2026,             100.00,         217500000,            105.00,    22835325000.00   
27 AUG 2026,ANANTRAJ,EQ,ANANT RAJ LIMITED        ,Listed    ,27 AUG 2026,               2.00,         359876930,            605.25,   217815511882.50  
27 AUG 2026,ANAWIL,SM,ANAWIL WIRE AND ENGIN LTD,Listed    ,27 AUG 2026,              10.00,          24999800,            421.20,    10529915760.00    
27 AUG 2026,ANDHRAPAP,EQ,ANDHRA PAPER LIMITED     ,Listed    ,27 AUG 2026,               2.00,         198850195,             60.10,    11952885221.45 
